power,current,time
1.95600,387.69998,9298
1.95600,387.69998,9303
1.95600,387.69998,9308
1.95600,342.39999,9313
1.75000,342.39999,9318
1.75000,342.39999,9323
1.75000,342.39999,9328
1.75000,342.39999,9333
1.75000,342.39999,9339
1.75000,342.39999,9344
1.75000,342.39999,9349
1.75000,342.39999,9354
1.75000,342.39999,9359
1.75000,342.39999,9364
1.75000,342.39999,9369
1.75000,342.39999,9374
1.75000,328.70001,9379
1.66400,328.70001,9385
1.66400,328.70001,9390
1.66400,328.70001,9395
1.66400,328.70001,9400
1.66400,328.70001,9405
1.66400,328.70001,9410
1.66400,328.70001,9415
1.66400,328.70001,9420
1.66400,328.70001,9426
1.66400,328.70001,9431
1.66400,328.70001,9436
1.66400,328.70001,9441
1.66800,328.89999,9446
1.66800,328.89999,9451
1.66800,328.89999,9456
1.66800,328.89999,9461
1.66800,328.89999,9467
1.66800,328.89999,9472
1.66800,328.89999,9477
1.66800,328.89999,9482
1.66800,328.89999,9487
1.66800,328.89999,9492
1.66800,328.89999,9497
1.66800,328.89999,9502
1.66800,328.89999,9507
1.65800,324.89999,9513
1.65800,324.89999,9518
1.65800,324.89999,9523
1.65800,324.89999,9528
1.65800,324.89999,9533
1.65800,324.89999,9538
1.65800,324.89999,9543
1.65800,324.89999,9548
1.65800,324.89999,9554
1.65800,324.89999,9559
1.65800,324.89999,9564
1.65800,324.89999,9569
1.65800,324.89999,9574
1.57200,307.79998,9579
1.57200,307.79998,9584
1.57200,307.79998,9589
1.57200,307.79998,9595
1.57200,307.79998,9600
1.57200,307.79998,9605
1.57200,307.79998,9610
1.57200,307.79998,9615
1.57200,307.79998,9620
1.57200,307.79998,9625
1.57200,307.79998,9630
1.57200,307.79998,9635
1.57200,329.00000,9641
1.67200,329.00000,9646
1.67200,329.00000,9651
1.67200,329.00000,9656
1.67200,329.00000,9661
1.67200,329.00000,9666
1.67200,329.00000,9671
1.67200,329.00000,9676
1.67200,329.00000,9682
1.67200,329.00000,9687
1.67200,329.00000,9692
1.67200,329.00000,9697
1.67200,329.00000,9702
1.67200,329.00000,9707
1.77200,350.00000,9712
1.77200,350.00000,9716
1.77200,350.00000,9721
1.77200,350.00000,9727
1.77200,350.00000,9732
1.77200,350.00000,9737
1.77200,350.00000,9742
1.77200,350.00000,9747
1.77200,350.00000,9752
1.77200,350.00000,9757
1.77200,350.00000,9762
1.77200,350.00000,9768
1.77200,350.00000,9773
1.73000,339.89999,9778
1.73000,339.89999,9783
1.73000,339.89999,9788
1.73000,339.89999,9793
1.73000,339.89999,9798
1.73000,339.89999,9803
1.73000,339.89999,9809
1.73000,339.89999,9814
1.73000,339.89999,9819
1.73000,339.89999,9824
1.73000,339.89999,9829
1.73000,339.89999,9834
1.73000,397.79998,9839
2.01600,397.79998,9844
2.01600,397.79998,9849
2.01600,397.79998,9855
2.01600,397.79998,9860
2.01600,397.79998,9865
2.01600,397.79998,9870
2.01600,397.79998,9875
2.01600,397.79998,9880
2.01600,397.79998,9885
2.01600,397.79998,9890
2.01600,397.79998,9896
2.01600,397.79998,9901
2.01600,405.20001,9906
2.04800,405.20001,9911
2.04800,405.20001,9916
2.04800,405.20001,9921
2.04800,405.20001,9926
2.04800,405.20001,9931
2.04800,405.20001,9937
2.04800,405.20001,9942
2.04800,405.20001,9947
2.04800,405.20001,9952
2.04800,405.20001,9957
2.04800,405.20001,9962
2.04800,405.20001,9967
2.04800,427.69998,9972
2.15600,427.69998,9977
2.15600,427.69998,9983
2.15600,427.69998,9988
2.15600,427.69998,9993
2.15600,427.69998,9998
2.15600,427.69998,10003
2.15600,427.69998,10009
2.15600,427.69998,10014
2.15600,427.69998,10019
2.15600,427.69998,10025
2.15600,427.69998,10030
2.15600,427.69998,10035
2.15600,423.50000,10040
2.15600,423.50000,10045
2.15600,423.50000,10050
2.15600,423.50000,10055
2.15600,423.50000,10060
2.15600,423.50000,10066
2.15600,423.50000,10071
2.15600,423.50000,10076
2.15600,423.50000,10081
2.15600,423.50000,10086
2.15600,423.50000,10091
2.15600,423.50000,10096
2.15600,423.50000,10101
1.85400,364.79998,10107
1.85400,364.79998,10112
1.85400,364.79998,10117
1.85400,364.79998,10122
1.85400,364.79998,10127
1.85400,364.79998,10132
1.85400,364.79998,10138
1.85400,364.79998,10143
1.85400,364.79998,10148
1.85400,364.79998,10154
1.85400,364.79998,10159
1.85400,364.79998,10164
1.85400,364.79998,10169
1.47400,287.29998,10174
1.47400,287.29998,10179
1.47400,287.29998,10184
1.47400,287.29998,10189
1.47400,287.29998,10195
1.47400,287.29998,10200
1.47400,287.29998,10205
1.47400,287.29998,10210
1.47400,287.29998,10215
1.47400,287.29998,10221
1.47400,287.29998,10226
1.47400,287.29998,10231
1.47400,285.50000,10237
1.45800,285.50000,10242
1.45800,285.50000,10247
1.45800,285.50000,10252
1.45800,285.50000,10257
1.45800,285.50000,10262
1.45800,285.50000,10267
1.45800,285.50000,10272
1.45800,285.50000,10278
1.45800,285.50000,10283
1.45800,285.50000,10288
1.45800,285.50000,10293
1.45800,285.50000,10298
1.45800,278.89999,10303
1.42200,278.89999,10308
1.42200,278.89999,10313
1.42200,278.89999,10318
1.42200,278.89999,10324
1.42200,278.89999,10329
1.42200,278.89999,10334
1.42200,278.89999,10339
1.42200,278.89999,10344
1.42200,278.89999,10349
1.42200,278.89999,10355
1.42200,278.89999,10360
1.42200,278.89999,10366
1.33600,260.89999,10371
