,power,current,time
1946,1.202,234.89999,9921
1947,1.202,234.89999,9926
1948,1.202,234.89999,9931
1949,1.202,234.89999,9936
1950,1.202,234.89999,9942
1951,1.202,234.89999,9947
1952,1.202,234.89999,9952
1953,1.202,234.89999,9957
1954,1.202,234.89999,9963
1955,1.202,234.89999,9968
1956,1.202,236.5,9973
1957,1.212,236.5,9978
1958,1.212,236.5,9982
1959,1.212,236.5,9987
1960,1.212,236.5,9992
1961,1.212,236.5,9997
1962,1.212,236.5,10002
1963,1.212,236.5,10008
1964,1.212,236.5,10013
1965,1.212,236.5,10018
1966,1.212,236.5,10023
1967,1.212,236.5,10028
1968,1.212,236.5,10034
1969,1.212,236.69998999999999,10039
1970,1.212,236.69998999999999,10044
1971,1.212,236.69998999999999,10050
1972,1.212,236.69998999999999,10055
1973,1.212,236.69998999999999,10060
1974,1.212,236.69998999999999,10065
1975,1.212,236.69998999999999,10070
1976,1.212,236.69998999999999,10075
1977,1.212,236.69998999999999,10080
1978,1.212,236.69998999999999,10085
1979,1.212,236.69998999999999,10091
1980,1.212,236.69998999999999,10096
1981,1.212,236.69998999999999,10101
1982,1.212,236.39999,10106
1983,1.21,236.39999,10111
1984,1.21,236.39999,10116
1985,1.21,236.39999,10121
1986,1.21,236.39999,10127
1987,1.21,236.39999,10133
1988,1.21,236.39999,10138
1989,1.21,236.39999,10143
1990,1.21,236.39999,10148
1991,1.21,236.39999,10153
1992,1.21,236.39999,10158
1993,1.21,236.39999,10163
1994,1.21,236.39999,10168
1995,1.212,236.39999,10173
1996,1.212,236.39999,10179
1997,1.212,236.39999,10184
1998,1.212,236.39999,10189
1999,1.212,236.39999,10194
2000,1.212,236.39999,10199
2001,1.212,236.39999,10204
2002,1.212,236.39999,10209
2003,1.212,236.39999,10215
2004,1.212,236.39999,10221
2005,1.212,236.39999,10226
2006,1.212,236.39999,10231
2007,1.212,236.39999,10236
2008,1.212,236.39999,10241
2009,1.212,236.39999,10246
2010,1.212,236.39999,10251
2011,1.212,236.39999,10256
2012,1.212,236.39999,10262
2013,1.212,236.39999,10267
2014,1.212,236.39999,10272
2015,1.212,236.39999,10277
2016,1.212,236.39999,10282
2017,1.212,236.39999,10287
2018,1.212,236.39999,10292
2019,1.212,236.39999,10298
2020,1.212,236.0,10304
2021,1.21,236.0,10309
2022,1.21,236.0,10314
2023,1.21,236.0,10319
2024,1.21,236.0,10324
2025,1.21,236.0,10329
2026,1.21,236.0,10334
2027,1.21,236.0,10339
2028,1.21,236.0,10344
2029,1.21,236.0,10350
2030,1.21,236.0,10355
2031,1.21,236.0,10360
2032,1.21,236.0,10365
2033,1.21,230.89999,10370
2034,1.182,230.89999,10375
2035,1.182,230.89999,10380
2036,1.182,230.89999,10385
2037,1.182,230.89999,10391
2038,1.182,230.89999,10396
2039,1.182,230.89999,10401
2040,1.182,230.89999,10406
2041,1.182,230.89999,10411
2042,1.182,230.89999,10416
2043,1.182,230.89999,10421
2044,1.182,230.89999,10426
2045,1.182,230.89999,10432
2046,1.182,236.89999,10437
2047,1.212,236.89999,10442
2048,1.212,236.89999,10447
2049,1.212,236.89999,10452
2050,1.212,236.89999,10458
2051,1.212,236.89999,10463
2052,1.212,236.89999,10468
2053,1.212,236.89999,10474
2054,1.212,236.89999,10479
2055,1.212,236.89999,10484
2056,1.212,236.89999,10489
2057,1.212,236.89999,10494
2058,1.212,236.89999,10499
2059,1.212,236.8,10504
2060,1.212,236.8,10509
2061,1.212,236.8,10514
2062,1.212,236.8,10520
2063,1.212,236.8,10525
2064,1.212,236.8,10530
2065,1.212,236.8,10535
2066,1.212,236.8,10540
2067,1.212,236.8,10545
2068,1.212,236.8,10550
2069,1.212,236.8,10555
2070,1.212,236.8,10561
2071,1.212,236.8,10566
2072,1.212,236.59999,10571
2073,1.212,236.59999,10577
2074,1.212,236.59999,10582
2075,1.212,236.59999,10587
2076,1.212,236.59999,10592
2077,1.212,236.59999,10597
2078,1.212,236.59999,10603
2079,1.212,236.59999,10608
2080,1.212,236.59999,10613
2081,1.212,236.59999,10618
2082,1.212,236.59999,10623
2083,1.212,236.59999,10628
2084,1.212,236.5,10633
2085,1.21,236.5,10638
2086,1.21,236.5,10643
2087,1.21,236.5,10649
2088,1.21,236.5,10654
2089,1.21,236.5,10659
2090,1.21,236.5,10664
2091,1.21,236.5,10669
2092,1.21,236.5,10674
2093,1.21,236.5,10679
2094,1.21,236.5,10684
2095,1.21,236.5,10690
2096,1.21,236.5,10695
2097,1.21,236.8,10700
2098,1.212,236.8,10705
2099,1.212,236.8,10710
2100,1.212,236.8,10715
2101,1.212,236.8,10720
2102,1.212,236.8,10726
2103,1.212,236.8,10732
2104,1.212,236.8,10737
2105,1.212,236.8,10742
2106,1.212,236.8,10747
2107,1.212,236.8,10752
2108,1.212,236.8,10757
2109,1.212,236.8,10762
2110,1.212,236.29997999999998,10767
2111,1.212,236.29997999999998,10773
2112,1.212,236.29997999999998,10778
2113,1.212,236.29997999999998,10783
2114,1.212,236.29997999999998,10788
2115,1.212,236.29997999999998,10793
2116,1.212,236.29997999999998,10798
2117,1.212,236.29997999999998,10803
2118,1.212,236.29997999999998,10808
2119,1.212,236.29997999999998,10813
2120,1.212,236.29997999999998,10819
2121,1.212,236.29997999999998,10824
2122,1.212,236.29997999999998,10830
2123,1.212,236.69998999999999,10835
2124,1.212,236.69998999999999,10840
2125,1.212,236.69998999999999,10845
2126,1.212,236.69998999999999,10850
2127,1.212,236.69998999999999,10855
2128,1.212,236.69998999999999,10861
2129,1.212,236.69998999999999,10866
2130,1.212,236.69998999999999,10871
2131,1.212,236.69998999999999,10876
2132,1.212,236.69998999999999,10881
2133,1.212,236.69998999999999,10886
2134,1.212,236.69998999999999,10891
2135,1.212,236.69998999999999,10896
2136,1.212,236.5,10902
2137,1.212,236.5,10907
2138,1.212,236.5,10912
2139,1.212,236.5,10917
2140,1.212,236.5,10922
2141,1.212,236.5,10927
2142,1.212,236.5,10932
2143,1.212,236.5,10937
2144,1.212,236.5,10944
2145,1.212,236.5,10949
2146,1.212,236.5,10954
2147,1.212,236.5,10959
2148,1.212,236.59999,10964
2149,1.212,236.59999,10969
2150,1.212,236.59999,10974
2151,1.212,236.59999,10979
2152,1.212,236.59999,10984
2153,1.212,236.59999,10990
2154,1.212,236.59999,10995
2155,1.212,236.59999,11000
2156,1.212,236.59999,11005
2157,1.212,236.59999,11010
2158,1.212,236.59999,11015
2159,1.212,236.59999,11020
2160,1.212,236.59999,11025
2161,1.212,236.39999,11031
2162,1.212,236.39999,11036
2163,1.212,236.39999,11041
2164,1.212,236.39999,11047
2165,1.212,236.39999,11052
2166,1.212,236.39999,11057
2167,1.212,236.39999,11062
2168,1.212,236.39999,11067
2169,1.212,236.39999,11073
2170,1.212,236.39999,11078
2171,1.212,236.39999,11083
2172,1.212,236.39999,11088
2173,1.212,236.39999,11093
2174,1.212,236.59999,11098
2175,1.212,236.59999,11103
2176,1.212,236.59999,11108
2177,1.212,236.59999,11114
2178,1.212,236.59999,11119
2179,1.212,236.59999,11124
2180,1.212,236.59999,11130
2181,1.212,236.59999,11135
2182,1.212,236.59999,11140
2183,1.212,236.59999,11145
2184,1.212,236.59999,11150
2185,1.212,236.59999,11155
2186,1.212,236.59999,11161
2187,1.192,232.69998999999999,11166
2188,1.192,232.69998999999999,11171
2189,1.192,232.69998999999999,11176
2190,1.192,232.69998999999999,11181
2191,1.192,232.69998999999999,11186
2192,1.192,232.69998999999999,11191
2193,1.192,232.69998999999999,11196
2194,1.192,232.69998999999999,11202
2195,1.192,232.69998999999999,11207
2196,1.192,232.69998999999999,11212
2197,1.192,232.69998999999999,11218
2198,1.192,232.69998999999999,11223
2199,1.192,236.29997999999998,11228
2200,1.212,236.29997999999998,11233
2201,1.212,236.29997999999998,11238
2202,1.212,236.29997999999998,11244
2203,1.212,236.29997999999998,11249
2204,1.212,236.29997999999998,11254
2205,1.212,236.29997999999998,11259
2206,1.212,236.29997999999998,11264
2207,1.212,236.29997999999998,11269
2208,1.212,236.29997999999998,11274
2209,1.212,236.29997999999998,11279
2210,1.212,236.29997999999998,11285
2211,1.212,236.29997999999998,11290
2212,1.212,236.59999,11295
2213,1.212,236.59999,11300
2214,1.212,236.59999,11306
2215,1.212,236.59999,11311
2216,1.212,236.59999,11316
2217,1.212,236.59999,11321
2218,1.212,236.59999,11326
2219,1.212,236.59999,11332
2220,1.212,236.59999,11337
2221,1.212,236.59999,11342
2222,1.212,236.59999,11347
2223,1.212,236.59999,11352
2224,1.212,236.59999,11357
2225,1.212,236.59999,11362
2226,1.212,236.59999,11367
2227,1.212,236.59999,11373
2228,1.212,236.59999,11378
2229,1.212,236.59999,11383
2230,1.212,236.59999,11389
2231,1.212,236.59999,11394
2232,1.212,236.59999,11399
2233,1.212,236.59999,11404
2234,1.212,236.59999,11409
2235,1.212,236.59999,11415
2236,1.212,236.59999,11420
2237,1.212,236.59999,11425
2238,1.212,236.59999,11430
2239,1.212,236.59999,11435
2240,1.212,236.59999,11440
2241,1.212,236.59999,11445
2242,1.212,236.59999,11450
2243,1.212,236.59999,11456
2244,1.212,236.59999,11461
2245,1.212,236.59999,11466
2246,1.212,236.59999,11471
2247,1.212,236.59999,11477
2248,1.212,236.59999,11482
2249,1.212,236.59999,11487
2250,1.212,236.8,11492
2251,1.212,236.8,11498
2252,1.212,236.8,11503
2253,1.212,236.8,11508
2254,1.212,236.8,11513
2255,1.212,236.8,11518
2256,1.212,236.8,11523
2257,1.212,236.8,11528
2258,1.212,236.8,11533
2259,1.212,236.8,11538
2260,1.212,236.8,11544
2261,1.212,236.8,11549
2262,1.212,236.8,11554
2263,1.212,236.19998999999999,11559
2264,1.21,236.19998999999999,11564
2265,1.21,236.19998999999999,11569
2266,1.21,236.19998999999999,11574
2267,1.21,236.19998999999999,11579
2268,1.21,236.19998999999999,11585
2269,1.21,236.19998999999999,11591
2270,1.21,236.19998999999999,11596
2271,1.21,236.19998999999999,11601
2272,1.21,236.19998999999999,11606
2273,1.21,236.19998999999999,11611
2274,1.21,236.19998999999999,11616
2275,1.21,236.19998999999999,11621
2276,1.212,236.89999,11627
2277,1.212,236.89999,11632
2278,1.212,236.89999,11637
2279,1.212,236.89999,11642
2280,1.212,236.89999,11647
2281,1.212,236.89999,11652
2282,1.212,236.89999,11657
2283,1.212,236.89999,11662
2284,1.212,236.89999,11667
2285,1.212,236.89999,11673
2286,1.212,236.89999,11679
2287,1.212,236.89999,11684
2288,1.212,236.89999,11689
2289,1.212,236.69998999999999,11694
2290,1.212,236.69998999999999,11699
2291,1.212,236.69998999999999,11704
2292,1.212,236.69998999999999,11709
2293,1.212,236.69998999999999,11715
2294,1.212,236.69998999999999,11720
2295,1.212,236.69998999999999,11725
2296,1.212,236.69998999999999,11730
2297,1.212,236.69998999999999,11735
2298,1.212,236.69998999999999,11740
2299,1.212,236.69998999999999,11745
2300,1.212,236.69998999999999,11750
2301,1.212,236.09999,11756
2302,1.21,236.09999,11761
2303,1.21,236.09999,11767
2304,1.21,236.09999,11772
2305,1.21,236.09999,11777
2306,1.21,236.09999,11782
2307,1.21,236.09999,11787
2308,1.21,236.09999,11792
2309,1.21,236.09999,11798
2310,1.21,236.09999,11803
2311,1.21,236.09999,11808
2312,1.21,236.09999,11813
2313,1.21,236.09999,11818
2314,1.21,236.69998999999999,11823
2315,1.212,236.69998999999999,11828
2316,1.212,236.69998999999999,11833
2317,1.212,236.69998999999999,11838
2318,1.212,236.69998999999999,11844
2319,1.212,236.69998999999999,11849
2320,1.212,236.69998999999999,11854
2321,1.212,236.69998999999999,11860
2322,1.212,236.69998999999999,11865
2323,1.212,236.69998999999999,11870
2324,1.212,236.69998999999999,11875
2325,1.212,236.69998999999999,11880
2326,1.212,236.69998999999999,11886
2327,1.212,236.29997999999998,11891
2328,1.212,236.29997999999998,11896
2329,1.212,236.29997999999998,11901
2330,1.212,236.29997999999998,11906
2331,1.212,236.29997999999998,11911
2332,1.212,236.29997999999998,11916
2333,1.212,236.29997999999998,11921
2334,1.212,236.29997999999998,11927
2335,1.212,236.29997999999998,11932
2336,1.212,236.29997999999998,11937
2337,1.212,236.29997999999998,11942
2338,1.212,236.29997999999998,11948
2339,1.212,236.29997999999998,11953
2340,1.21,235.89999,11958
2341,1.21,235.89999,11963
2342,1.21,235.89999,11969
2343,1.21,235.89999,11974
2344,1.21,235.89999,11979
2345,1.21,235.89999,11984
2346,1.21,235.89999,11989
2347,1.21,235.89999,11994
2348,1.21,235.89999,11999
2349,1.21,235.89999,12004
2350,1.21,235.89999,12010
2351,1.21,235.89999,12015
2352,1.21,234.1,12020
2353,1.2,234.1,12025
2354,1.2,234.1,12030
2355,1.2,234.1,12035
2356,1.2,234.1,12040
2357,1.2,234.1,12046
2358,1.2,234.1,12051
2359,1.2,234.1,12057
2360,1.2,234.1,12062
2361,1.2,234.1,12067
2362,1.2,234.1,12072
2363,1.2,234.1,12077
2364,1.2,234.1,12082
2365,1.2,236.89999,12087
2366,1.212,236.89999,12092
2367,1.212,236.89999,12098
2368,1.212,236.89999,12103
2369,1.212,236.89999,12108
2370,1.212,236.89999,12113
2371,1.212,236.89999,12118
2372,1.212,236.89999,12123
2373,1.212,236.89999,12128
2374,1.212,236.89999,12133
2375,1.212,236.89999,12139
2376,1.212,236.89999,12144
2377,1.212,236.89999,12150
2378,1.212,236.39999,12155
2379,1.212,236.39999,12160
2380,1.212,236.39999,12165
2381,1.212,236.39999,12170
2382,1.212,236.39999,12175
2383,1.212,236.39999,12181
2384,1.212,236.39999,12186
2385,1.212,236.39999,12191
2386,1.212,236.39999,12196
2387,1.212,236.39999,12201
2388,1.212,236.39999,12206
2389,1.212,236.39999,12211
2390,1.212,236.39999,12216
2391,1.212,236.89999,12221
2392,1.212,236.89999,12227
2393,1.212,236.89999,12232
2394,1.212,236.89999,12238
2395,1.212,236.89999,12243
2396,1.212,236.89999,12248
2397,1.212,236.89999,12253
2398,1.212,236.89999,12258
2399,1.212,236.89999,12263
2400,1.212,236.89999,12269
2401,1.212,236.89999,12274
2402,1.212,236.89999,12279
2403,1.212,236.59999,12284
2404,1.212,236.59999,12289
2405,1.212,236.59999,12294
2406,1.212,236.59999,12299
2407,1.212,236.59999,12304
2408,1.212,236.59999,12310
2409,1.212,236.59999,12315
2410,1.212,236.59999,12321
2411,1.212,236.59999,12326
2412,1.212,236.59999,12331
2413,1.212,236.59999,12336
2414,1.212,236.59999,12341
2415,1.212,236.59999,12346
2416,1.212,236.59999,12352
2417,1.212,236.59999,12357
2418,1.212,236.59999,12362
2419,1.212,236.59999,12367
2420,1.212,236.59999,12372
2421,1.212,236.59999,12377
2422,1.212,236.59999,12382
2423,1.212,236.59999,12387
2424,1.212,236.59999,12392
2425,1.212,236.59999,12398
2426,1.212,236.59999,12403
2427,1.212,236.59999,12409
2428,1.212,236.59999,12414
2429,1.212,236.59999,12419
2430,1.212,236.59999,12424
2431,1.212,236.59999,12429
2432,1.212,236.59999,12434
2433,1.212,236.59999,12440
2434,1.212,236.59999,12445
2435,1.212,236.59999,12450
2436,1.212,236.59999,12455
2437,1.212,236.59999,12460
2438,1.212,236.59999,12465
2439,1.212,236.59999,12470
2440,1.212,236.59999,12475
2441,1.212,236.59999,12481
2442,1.212,236.8,12486
2443,1.212,236.8,12491
2444,1.212,236.8,12496
2445,1.212,236.8,12502
2446,1.212,236.8,12507
2447,1.212,236.8,12512
2448,1.212,236.8,12517
2449,1.212,236.8,12523
2450,1.212,236.8,12528
2451,1.212,236.8,12533
2452,1.212,236.8,12538
2453,1.212,236.8,12543
2454,1.212,236.29997999999998,12548
2455,1.212,236.29997999999998,12553
2456,1.212,236.29997999999998,12558
2457,1.212,236.29997999999998,12563
2458,1.212,236.29997999999998,12569
2459,1.212,236.29997999999998,12574
2460,1.212,236.29997999999998,12579
2461,1.212,236.29997999999998,12584
2462,1.212,236.29997999999998,12589
2463,1.212,236.29997999999998,12594
2464,1.212,236.29997999999998,12599
2465,1.212,236.29997999999998,12605
2466,1.212,236.29997999999998,12611
2467,1.212,236.8,12616
2468,1.216,236.8,12621
2469,1.216,236.8,12626
2470,1.216,236.8,12631
2471,1.216,236.8,12636
2472,1.216,236.8,12641
2473,1.216,236.8,12646
2474,1.216,236.8,12652
2475,1.216,236.8,12657
2476,1.216,236.8,12662
2477,1.216,236.8,12667
2478,1.216,236.8,12672
2479,1.216,236.8,12677
2480,1.216,236.39999,12682
2481,1.212,236.39999,12687
2482,1.212,236.39999,12693
2483,1.212,236.39999,12698
2484,1.212,236.39999,12703
2485,1.212,236.39999,12708
2486,1.212,236.39999,12714
2487,1.212,236.39999,12719
2488,1.212,236.39999,12724
2489,1.212,236.39999,12729
2490,1.212,236.39999,12734
2491,1.212,236.39999,12740
2492,1.212,236.39999,12745
2493,1.212,236.39999,12750
2494,1.212,236.39999,12755
2495,1.212,236.39999,12760
2496,1.212,236.39999,12765
2497,1.212,236.39999,12770
2498,1.212,236.39999,12775
2499,1.212,236.39999,12781
2500,1.212,236.39999,12786
2501,1.212,236.39999,12791
2502,1.212,236.39999,12796
2503,1.212,236.39999,12801
2504,1.212,236.39999,12807
2505,1.212,236.39999,12812
2506,1.186,231.09999,12817
2507,1.186,231.09999,12823
2508,1.186,231.09999,12828
2509,1.186,231.09999,12833
2510,1.186,231.09999,12838
2511,1.186,231.09999,12843
2512,1.186,231.09999,12848
2513,1.186,231.09999,12853
2514,1.186,231.09999,12858
2515,1.186,231.09999,12864
2516,1.186,231.09999,12869
2517,1.186,231.09999,12874
2518,1.186,236.5,12879
2519,1.212,236.5,12884
2520,1.212,236.5,12889
2521,1.212,236.5,12894
2522,1.212,236.5,12899
2523,1.212,236.5,12904
2524,1.212,236.5,12910
2525,1.212,236.5,12915
2526,1.212,236.5,12920
2527,1.212,236.5,12925
2528,1.212,236.5,12930
2529,1.212,236.5,12935
2530,1.212,236.5,12940
2531,1.212,236.5,12945
2532,1.212,236.5,12951
2533,1.212,236.5,12956
2534,1.212,236.5,12961
2535,1.212,236.5,12966
2536,1.212,236.5,12972
2537,1.212,236.5,12977
2538,1.212,236.5,12982
2539,1.212,236.5,12987
2540,1.212,236.5,12993
2541,1.212,236.5,12998
2542,1.212,236.5,13003
2543,1.212,236.5,13008
2544,1.212,236.89999,13013
2545,1.212,236.89999,13018
2546,1.212,236.89999,13023
2547,1.212,236.89999,13028
2548,1.212,236.89999,13034
2549,1.212,236.89999,13039
2550,1.212,236.89999,13044
2551,1.212,236.89999,13049
2552,1.212,236.89999,13054
2553,1.212,236.89999,13059
2554,1.212,236.89999,13064
2555,1.212,236.89999,13069
2556,1.212,236.89999,13074
2557,1.212,236.59999,13080
2558,1.212,236.59999,13085
2559,1.212,236.59999,13091
2560,1.212,236.59999,13096
2561,1.212,236.59999,13101
2562,1.212,236.59999,13106
2563,1.212,236.59999,13111
2564,1.212,236.59999,13116
2565,1.212,236.59999,13122
2566,1.212,236.59999,13127
2567,1.212,236.59999,13132
2568,1.212,236.59999,13137
2569,1.212,236.69998999999999,13142
2570,1.212,236.69998999999999,13147
2571,1.212,236.69998999999999,13152
2572,1.212,236.69998999999999,13157
2573,1.212,236.69998999999999,13163
2574,1.212,236.69998999999999,13168
2575,1.212,236.69998999999999,13173
2576,1.212,236.69998999999999,13179
2577,1.212,236.69998999999999,13184
2578,1.212,236.69998999999999,13189
2579,1.212,236.69998999999999,13194
2580,1.212,236.69998999999999,13199
2581,1.212,236.69998999999999,13205
2582,1.212,236.69998999999999,13210
2583,1.212,236.69998999999999,13215
2584,1.212,236.69998999999999,13220
2585,1.212,236.69998999999999,13225
2586,1.212,236.69998999999999,13230
2587,1.212,236.69998999999999,13235
2588,1.212,236.69998999999999,13240
2589,1.212,236.69998999999999,13245
2590,1.212,236.69998999999999,13251
2591,1.212,236.69998999999999,13256
2592,1.212,236.69998999999999,13261
2593,1.212,236.69998999999999,13267
2594,1.212,236.69998999999999,13272
2595,1.212,236.89999,13277
2596,1.212,236.89999,13282
2597,1.212,236.89999,13287
2598,1.212,236.89999,13293
2599,1.212,236.89999,13298
2600,1.212,236.89999,13303
2601,1.212,236.89999,13308
2602,1.212,236.89999,13313
2603,1.212,236.89999,13318
2604,1.212,236.89999,13323
2605,1.212,236.89999,13328
2606,1.212,236.89999,13334
2607,1.212,236.89999,13339
2608,1.212,236.59999,13344
2609,1.212,236.59999,13349
2610,1.212,236.59999,13354
2611,1.212,236.59999,13360
2612,1.212,236.59999,13365
2613,1.212,236.59999,13370
2614,1.212,236.59999,13376
2615,1.212,236.59999,13381
2616,1.212,236.59999,13386
2617,1.212,236.59999,13391
2618,1.212,236.59999,13396
2619,1.212,236.59999,13401
2620,1.212,236.39999,13406
2621,1.21,236.39999,13411
2622,1.21,236.39999,13416
2623,1.21,236.39999,13422
2624,1.21,236.39999,13427
2625,1.21,236.39999,13432
2626,1.21,236.39999,13437
2627,1.21,236.39999,13442
2628,1.21,236.39999,13447
2629,1.21,236.39999,13453
2630,1.21,236.39999,13458
2631,1.21,236.39999,13464
2632,1.21,236.39999,13469
2633,1.21,236.8,13474
2634,1.212,236.8,13479
2635,1.212,236.8,13484
2636,1.212,236.8,13489
2637,1.212,236.8,13494
2638,1.212,236.8,13499
2639,1.212,236.8,13505
2640,1.212,236.8,13510
2641,1.212,236.8,13515
2642,1.212,236.8,13520
2643,1.212,236.8,13525
2644,1.212,236.8,13530
2645,1.212,236.8,13535
2646,1.212,236.29997999999998,13540
2647,1.212,236.29997999999998,13546
2648,1.212,236.29997999999998,13551
2649,1.212,236.29997999999998,13556
2650,1.212,236.29997999999998,13561
2651,1.212,236.29997999999998,13567
2652,1.212,236.29997999999998,13572
2653,1.212,236.29997999999998,13577
2654,1.212,236.29997999999998,13582
2655,1.212,236.29997999999998,13587
2656,1.212,236.29997999999998,13593
2657,1.212,236.29997999999998,13598
2658,1.212,236.29997999999998,13603
2659,1.212,236.39999,13608
2660,1.212,236.39999,13613
2661,1.212,236.39999,13618
2662,1.212,236.39999,13623
2663,1.212,236.39999,13628
2664,1.212,236.39999,13634
2665,1.212,236.39999,13639
2666,1.212,236.39999,13644
2667,1.212,236.39999,13649
2668,1.212,236.39999,13654
2669,1.212,236.39999,13660
2670,1.212,236.39999,13665
2671,1.212,236.39999,13670
2672,1.176,229.5,13676
2673,1.176,229.5,13681
2674,1.176,229.5,13686
2675,1.176,229.5,13691
2676,1.176,229.5,13696
2677,1.176,229.5,13701
2678,1.176,229.5,13706
2679,1.176,229.5,13711
2680,1.176,229.5,13717
2681,1.176,229.5,13722
2682,1.176,229.5,13727
2683,1.176,229.5,13732
2684,1.176,237.19998999999999,13737
2685,1.216,237.19998999999999,13742
2686,1.216,237.19998999999999,13747
2687,1.216,237.19998999999999,13752
2688,1.216,237.19998999999999,13757
2689,1.216,237.19998999999999,13763
2690,1.216,237.19998999999999,13768
2691,1.216,237.19998999999999,13773
2692,1.216,237.19998999999999,13778
2693,1.216,237.19998999999999,13783
2694,1.216,237.19998999999999,13788
2695,1.216,237.19998999999999,13794
2696,1.216,237.19998999999999,13799
2697,1.216,237.09999,13805
2698,1.216,237.09999,13810
2699,1.216,237.09999,13815
2700,1.216,237.09999,13820
2701,1.216,237.09999,13825
2702,1.216,237.09999,13830
2703,1.216,237.09999,13835
2704,1.216,237.09999,13840
2705,1.216,237.09999,13846
2706,1.216,237.09999,13851
2707,1.216,237.09999,13856
2708,1.216,237.09999,13861
2709,1.216,237.09999,13866
2710,1.216,237.19998999999999,13871
2711,1.216,237.19998999999999,13876
2712,1.216,237.19998999999999,13881
2713,1.216,237.19998999999999,13888
2714,1.216,237.19998999999999,13893
2715,1.216,237.19998999999999,13898
2716,1.216,237.19998999999999,13903
2717,1.216,237.19998999999999,13908
2718,1.216,237.19998999999999,13913
2719,1.216,237.19998999999999,13918
2720,1.216,237.19998999999999,13923
2721,1.216,237.19998999999999,13928
2722,1.216,237.19998999999999,13934
2723,1.212,236.69998999999999,13939
2724,1.212,236.69998999999999,13944
2725,1.212,236.69998999999999,13949
2726,1.212,236.69998999999999,13954
2727,1.212,236.69998999999999,13959
2728,1.212,236.69998999999999,13964
2729,1.212,236.69998999999999,13969
2730,1.212,236.69998999999999,13976
2731,1.212,236.69998999999999,13981
2732,1.212,236.69998999999999,13986
2733,1.212,236.69998999999999,13991
2734,1.212,236.69998999999999,13996
2735,1.212,237.19998999999999,14001
2736,1.216,237.19998999999999,14006
2737,1.216,237.19998999999999,14011
2738,1.216,237.19998999999999,14017
2739,1.216,237.19998999999999,14022
2740,1.216,237.19998999999999,14027
2741,1.216,237.19998999999999,14032
2742,1.216,237.19998999999999,14037
2743,1.216,237.19998999999999,14042
2744,1.216,237.19998999999999,14047
2745,1.216,237.19998999999999,14052
2746,1.216,237.19998999999999,14059
2747,1.216,237.19998999999999,14064
2748,1.216,236.8,14069
2749,1.212,236.8,14074
2750,1.212,236.8,14079
2751,1.212,236.8,14084
2752,1.212,236.8,14089
2753,1.212,236.8,14094
2754,1.212,236.8,14099
2755,1.212,236.8,14105
2756,1.212,236.8,14110
2757,1.212,236.8,14115
2758,1.212,236.8,14120
2759,1.212,236.8,14125
2760,1.212,236.8,14130
2761,1.212,236.89999,14135
2762,1.216,236.89999,14140
2763,1.216,236.89999,14146
2764,1.216,236.89999,14151
2765,1.216,236.89999,14156
2766,1.216,236.89999,14161
2767,1.216,236.89999,14167
2768,1.216,236.89999,14172
2769,1.216,236.89999,14177
2770,1.216,236.89999,14182
2771,1.216,236.89999,14188
2772,1.216,236.89999,14193
2773,1.216,236.89999,14198
2774,1.216,236.89999,14203
2775,1.216,236.89999,14208
2776,1.216,236.89999,14213
2777,1.216,236.89999,14218
2778,1.216,236.89999,14223
2779,1.216,236.89999,14229
2780,1.216,236.89999,14234
2781,1.216,236.89999,14239
2782,1.216,236.89999,14244
2783,1.216,236.89999,14249
2784,1.216,236.89999,14255
2785,1.216,236.89999,14260
2786,1.216,237.19998999999999,14265
2787,1.216,237.19998999999999,14270
2788,1.216,237.19998999999999,14276
2789,1.216,237.19998999999999,14281
2790,1.216,237.19998999999999,14286
2791,1.216,237.19998999999999,14291
2792,1.216,237.19998999999999,14296
2793,1.216,237.19998999999999,14301
2794,1.216,237.19998999999999,14306
2795,1.216,237.19998999999999,14311
2796,1.216,237.19998999999999,14317
2797,1.216,237.19998999999999,14322
2798,1.216,237.19998999999999,14327
2799,1.216,236.5,14332
2800,1.212,236.5,14337
2801,1.212,236.5,14342
2802,1.212,236.5,14347
2803,1.212,236.5,14352
2804,1.212,236.5,14358
2805,1.212,236.5,14364
2806,1.212,236.5,14369
2807,1.212,236.5,14374
2808,1.212,236.5,14379
2809,1.212,236.5,14384
2810,1.212,236.5,14389
2811,1.212,236.5,14394
2812,1.212,236.99998,14400
2813,1.216,236.99998,14405
2814,1.216,236.99998,14410
2815,1.216,236.99998,14415
2816,1.216,236.99998,14420
2817,1.216,236.99998,14425
2818,1.216,236.99998,14430
2819,1.216,236.99998,14435
2820,1.216,236.99998,14440
2821,1.216,236.99998,14446
2822,1.216,236.99998,14451
2823,1.216,236.99998,14456
2824,1.216,236.99998,14461
2825,1.202,234.8,14466
2826,1.202,234.8,14471
2827,1.202,234.8,14476
2828,1.202,234.8,14481
2829,1.202,234.8,14488
2830,1.202,234.8,14493
2831,1.202,234.8,14498
2832,1.202,234.8,14503
2833,1.202,234.8,14508
2834,1.202,234.8,14513
2835,1.202,234.8,14518
2836,1.202,234.8,14523
2837,1.202,234.8,14529
2838,1.154,225.19998999999999,14534
2839,1.154,225.19998999999999,14539
2840,1.154,225.19998999999999,14544
2841,1.154,225.19998999999999,14549
2842,1.154,225.19998999999999,14554
2843,1.154,225.19998999999999,14559
2844,1.154,225.19998999999999,14564
