,power,current,time
2276,2.088,424.29998,11635
2277,2.088,424.29998,11640
2278,2.088,424.29998,11645
2279,2.088,424.29998,11650
2280,2.088,424.29998,11656
2281,2.088,424.29998,11661
2282,2.088,424.29998,11666
2283,2.088,424.29998,11672
2284,2.088,424.29998,11677
2285,2.088,424.29998,11682
2286,2.088,424.29998,11687
2287,2.088,424.29998,11692
2288,1.94,390.39999,11698
2289,1.94,390.39999,11703
2290,1.94,390.39999,11708
2291,1.94,390.39999,11713
2292,1.94,390.39999,11718
2293,1.94,390.39999,11723
2294,1.94,390.39999,11728
2295,1.94,390.39999,11733
2296,1.94,390.39999,11738
2297,1.94,390.39999,11744
2298,1.94,390.39999,11749
2299,1.94,390.39999,11754
2300,1.94,406.49996,11760
2301,2.022,406.49996,11765
2302,2.022,406.49996,11770
2303,2.022,406.49996,11775
2304,2.022,406.49996,11780
2305,2.022,406.49996,11786
2306,2.022,406.49996,11791
2307,2.022,406.49996,11796
2308,2.022,406.49996,11801
2309,2.022,406.49996,11806
2310,2.022,406.49996,11811
2311,2.022,406.49996,11816
2312,2.022,406.49996,11821
2313,2.022,371.6,11827
2314,1.828,371.6,11832
2315,1.828,371.6,11837
2316,1.828,371.6,11842
2317,1.828,371.6,11847
2318,1.828,371.6,11853
2319,1.828,371.6,11858
2320,1.828,371.6,11863
2321,1.828,371.6,11869
2322,1.828,371.6,11874
2323,1.828,371.6,11879
2324,1.828,371.6,11884
2325,1.828,371.6,11889
2326,1.762,350.89999,11894
2327,1.762,350.89999,11899
2328,1.762,350.89999,11904
2329,1.762,350.89999,11909
2330,1.762,350.89999,11915
2331,1.762,350.89999,11920
2332,1.762,350.89999,11925
2333,1.762,350.89999,11930
2334,1.762,350.89999,11935
2335,1.762,350.89999,11940
2336,1.762,350.89999,11946
2337,1.762,350.89999,11951
2338,1.762,350.89999,11957
2339,1.464,297.0,11962
2340,1.464,297.0,11967
2341,1.464,297.0,11972
2342,1.464,297.0,11977
2343,1.464,297.0,11982
2344,1.464,297.0,11987
2345,1.464,297.0,11992
2346,1.464,297.0,11998
2347,1.464,297.0,12003
2348,1.464,297.0,12008
2349,1.464,297.0,12013
2350,1.464,297.0,12018
2351,1.464,276.80001,12023
2352,1.376,276.80001,12028
2353,1.376,276.80001,12033
2354,1.376,276.80001,12038
2355,1.376,276.80001,12044
2356,1.376,276.80001,12049
2357,1.376,276.80001,12054
2358,1.376,276.80001,12059
2359,1.376,276.80001,12064
2360,1.376,276.80001,12069
2361,1.376,276.80001,12074
2362,1.376,276.80001,12079
2363,1.376,276.80001,12085
2364,1.376,258.1,12091
2365,1.288,258.1,12096
2366,1.288,258.1,12101
2367,1.288,258.1,12106
2368,1.288,258.1,12111
2369,1.288,258.1,12116
2370,1.288,258.1,12121
2371,1.288,258.1,12127
2372,1.288,258.1,12132
2373,1.288,258.1,12137
2374,1.288,258.1,12142
2375,1.288,258.1,12147
2376,1.288,258.1,12152
2377,1.288,271.79998,12157
2378,1.336,271.79998,12162
2379,1.336,271.79998,12168
2380,1.336,271.79998,12173
2381,1.336,271.79998,12178
2382,1.336,271.79998,12183
2383,1.336,271.79998,12189
2384,1.336,271.79998,12194
2385,1.336,271.79998,12199
2386,1.336,271.79998,12204
2387,1.336,271.79998,12210
2388,1.336,271.79998,12215
2389,1.336,271.79998,12220
2390,1.376,282.29998,12225
2391,1.376,282.29998,12230
2392,1.376,282.29998,12235
2393,1.376,282.29998,12240
2394,1.376,282.29998,12245
2395,1.376,282.29998,12250
2396,1.376,282.29998,12256
2397,1.376,282.29998,12261
2398,1.376,282.29998,12266
2399,1.376,282.29998,12272
2400,1.376,282.29998,12277
2401,1.376,282.29998,12282
2402,1.376,268.19998,12287
2403,1.35,268.19998,12292
2404,1.35,268.19998,12298
2405,1.35,268.19998,12303
2406,1.35,268.19998,12308
2407,1.35,268.19998,12313
2408,1.35,268.19998,12318
2409,1.35,268.19998,12323
2410,1.35,268.19998,12328
2411,1.35,268.19998,12333
2412,1.35,268.19998,12339
2413,1.35,268.19998,12344
2414,1.35,268.19998,12349
2415,1.35,296.20001,12355
2416,1.426,296.20001,12360
2417,1.426,296.20001,12365
2418,1.426,296.20001,12370
2419,1.426,296.20001,12375
2420,1.426,296.20001,12381
2421,1.426,296.20001,12386
2422,1.426,296.20001,12391
2423,1.426,296.20001,12396
2424,1.426,296.20001,12401
2425,1.426,296.20001,12406
2426,1.426,296.20001,12411
2427,1.426,296.20001,12416
2428,1.426,348.89999,12421
2429,1.708,348.89999,12427
2430,1.708,348.89999,12432
2431,1.708,348.89999,12437
2432,1.708,348.89999,12442
2433,1.708,348.89999,12448
2434,1.708,348.89999,12453
2435,1.708,348.89999,12458
2436,1.708,348.89999,12463
2437,1.708,348.89999,12469
2438,1.708,348.89999,12474
2439,1.708,348.89999,12479
2440,1.708,348.89999,12484
2441,1.54,310.09997000000004,12489
2442,1.54,310.09997000000004,12494
2443,1.54,310.09997000000004,12499
2444,1.54,310.09997000000004,12504
2445,1.54,310.09997000000004,12510
2446,1.54,310.09997000000004,12515
2447,1.54,310.09997000000004,12520
2448,1.54,310.09997000000004,12525
2449,1.54,310.09997000000004,12530
2450,1.54,310.09997000000004,12535
2451,1.54,310.09997000000004,12540
2452,1.54,310.09997000000004,12546
2453,1.54,277.1,12552
2454,1.346,277.1,12557
2455,1.346,277.1,12562
2456,1.346,277.1,12567
2457,1.346,277.1,12572
2458,1.346,277.1,12577
2459,1.346,277.1,12582
2460,1.346,277.1,12587
2461,1.346,277.1,12592
2462,1.346,277.1,12598
2463,1.346,277.1,12603
2464,1.346,277.1,12608
2465,1.346,277.1,12613
2466,1.346,281.1,12618
2467,1.37,281.1,12623
2468,1.37,281.1,12628
2469,1.37,281.1,12633
2470,1.37,281.1,12639
2471,1.37,281.1,12644
2472,1.37,281.1,12649
2473,1.37,281.1,12654
2474,1.37,281.1,12660
2475,1.37,281.1,12665
2476,1.37,281.1,12670
2477,1.37,281.1,12675
2478,1.37,281.1,12681
2479,1.37,322.59997000000004,12686
2480,1.612,322.59997000000004,12691
2481,1.612,322.59997000000004,12696
2482,1.612,322.59997000000004,12701
2483,1.612,322.59997000000004,12706
2484,1.612,322.59997000000004,12711
2485,1.612,322.59997000000004,12716
2486,1.612,322.59997000000004,12722
2487,1.612,322.59997000000004,12727
2488,1.612,322.59997000000004,12732
2489,1.612,322.59997000000004,12737
2490,1.612,322.59997000000004,12742
2491,1.612,322.59997000000004,12748
2492,1.464,297.99996,12753
2493,1.464,297.99996,12758
2494,1.464,297.99996,12763
2495,1.464,297.99996,12769
2496,1.464,297.99996,12774
2497,1.464,297.99996,12779
2498,1.464,297.99996,12784
2499,1.464,297.99996,12789
2500,1.464,297.99996,12794
2501,1.464,297.99996,12799
2502,1.464,297.99996,12804
2503,1.464,297.99996,12810
2504,1.464,297.99996,12815
2505,1.292,256.89999,12820
2506,1.292,256.89999,12825
2507,1.292,256.89999,12830
2508,1.292,256.89999,12836
2509,1.292,256.89999,12841
2510,1.292,256.89999,12846
2511,1.292,256.89999,12852
2512,1.292,256.89999,12857
2513,1.292,256.89999,12862
2514,1.292,256.89999,12867
2515,1.292,256.89999,12872
2516,1.292,256.89999,12877
2517,1.292,264.5,12882
2518,1.32,264.5,12887
2519,1.32,264.5,12893
2520,1.32,264.5,12898
2521,1.32,264.5,12903
2522,1.32,264.5,12908
2523,1.32,264.5,12913
2524,1.32,264.5,12918
2525,1.32,264.5,12923
2526,1.32,264.5,12928
2527,1.32,264.5,12933
2528,1.32,264.5,12939
2529,1.32,264.5,12944
2530,1.32,270.70001,12949
2531,1.346,270.70001,12954
2532,1.346,270.70001,12959
2533,1.346,270.70001,12964
2534,1.346,270.70001,12969
2535,1.346,270.70001,12975
2536,1.346,270.70001,12981
2537,1.346,270.70001,12986
2538,1.346,270.70001,12991
2539,1.346,270.70001,12996
2540,1.346,270.70001,13001
2541,1.346,270.70001,13006
2542,1.346,270.70001,13011
2543,1.346,265.1,13016
2544,1.336,265.1,13022
2545,1.336,265.1,13027
2546,1.336,265.1,13032
2547,1.336,265.1,13037
2548,1.336,265.1,13042
2549,1.336,265.1,13047
2550,1.336,265.1,13052
2551,1.336,265.1,13057
2552,1.336,265.1,13062
2553,1.336,265.1,13068
2554,1.336,265.1,13073
2555,1.336,265.1,13078
2556,1.196,241.49998,13084
2557,1.196,241.49998,13089
2558,1.196,241.49998,13094
2559,1.196,241.49998,13099
2560,1.196,241.49998,13104
2561,1.196,241.49998,13110
2562,1.196,241.49998,13115
2563,1.196,241.49998,13120
2564,1.196,241.49998,13125
2565,1.196,241.49998,13130
2566,1.196,241.49998,13135
2567,1.196,241.49998,13140
2568,1.196,265.6,13145
2569,1.318,265.6,13151
2570,1.318,265.6,13156
2571,1.318,265.6,13161
2572,1.318,265.6,13166
2573,1.318,265.6,13171
2574,1.318,265.6,13176
2575,1.318,265.6,13182
2576,1.318,265.6,13187
2577,1.318,265.6,13193
2578,1.318,265.6,13198
2579,1.318,265.6,13203
2580,1.318,265.6,13208
2581,1.318,252.69998999999999,13213
2582,1.236,252.69998999999999,13218
2583,1.236,252.69998999999999,13223
2584,1.236,252.69998999999999,13228
2585,1.236,252.69998999999999,13234
2586,1.236,252.69998999999999,13239
2587,1.236,252.69998999999999,13244
2588,1.236,252.69998999999999,13249
2589,1.236,252.69998999999999,13254
2590,1.236,252.69998999999999,13259
2591,1.236,252.69998999999999,13264
2592,1.236,252.69998999999999,13269
2593,1.236,252.69998999999999,13275
2594,1.236,219.3,13281
2595,1.098,219.3,13286
2596,1.098,219.3,13291
2597,1.098,219.3,13296
2598,1.098,219.3,13301
2599,1.098,219.3,13306
2600,1.098,219.3,13311
2601,1.098,219.3,13316
2602,1.098,219.3,13322
2603,1.098,219.3,13327
2604,1.098,219.3,13332
2605,1.098,219.3,13337
2606,1.098,219.3,13342
2607,1.534,306.09997000000004,13347
2608,1.534,306.09997000000004,13352
2609,1.534,306.09997000000004,13357
2610,1.534,306.09997000000004,13363
2611,1.534,306.09997000000004,13368
2612,1.534,306.09997000000004,13373
2613,1.534,306.09997000000004,13378
2614,1.534,306.09997000000004,13384
2615,1.534,306.09997000000004,13389
2616,1.534,306.09997000000004,13394
2617,1.534,306.09997000000004,13399
2618,1.534,306.09997000000004,13405
2619,1.534,306.09997000000004,13410
2620,1.426,285.69998,13415
2621,1.426,285.69998,13420
2622,1.426,285.69998,13425
2623,1.426,285.69998,13430
2624,1.426,285.69998,13435
2625,1.426,285.69998,13440
2626,1.426,285.69998,13445
2627,1.426,285.69998,13451
2628,1.426,285.69998,13456
2629,1.426,285.69998,13461
2630,1.426,285.69998,13467
2631,1.426,285.69998,13472
2632,1.426,234.89999,13477
2633,1.174,234.89999,13482
2634,1.174,234.89999,13487
2635,1.174,234.89999,13493
2636,1.174,234.89999,13498
2637,1.174,234.89999,13503
2638,1.174,234.89999,13508
2639,1.174,234.89999,13513
2640,1.174,234.89999,13518
2641,1.174,234.89999,13523
2642,1.174,234.89999,13528
2643,1.174,234.89999,13534
2644,1.174,234.89999,13539
2645,1.174,240.3,13544
2646,1.174,240.3,13549
2647,1.174,240.3,13554
2648,1.174,240.3,13560
2649,1.174,240.3,13565
2650,1.174,240.3,13570
2651,1.174,240.3,13576
2652,1.174,240.3,13581
2653,1.174,240.3,13586
2654,1.174,240.3,13591
2655,1.174,240.3,13596
2656,1.174,240.3,13601
2657,1.174,240.3,13606
2658,1.52,311.39999,13611
2659,1.52,311.39999,13616
2660,1.52,311.39999,13622
2661,1.52,311.39999,13627
2662,1.52,311.39999,13632
2663,1.52,311.39999,13637
2664,1.52,311.39999,13642
2665,1.52,311.39999,13647
2666,1.52,311.39999,13652
2667,1.52,311.39999,13658
2668,1.52,311.39999,13664
2669,1.52,311.39999,13669
2670,1.52,311.39999,13674
2671,1.454,290.89999,13679
2672,1.454,290.89999,13684
2673,1.454,290.89999,13689
2674,1.454,290.89999,13694
2675,1.454,290.89999,13699
2676,1.454,290.89999,13705
2677,1.454,290.89999,13710
2678,1.454,290.89999,13715
2679,1.454,290.89999,13720
2680,1.454,290.89999,13725
2681,1.454,290.89999,13730
2682,1.454,290.89999,13735
2683,1.454,227.59999,13740
2684,1.14,227.59999,13747
2685,1.14,227.59999,13752
2686,1.14,227.59999,13757
2687,1.14,227.59999,13762
2688,1.14,227.59999,13767
2689,1.14,227.59999,13772
2690,1.14,227.59999,13777
2691,1.14,227.59999,13782
2692,1.14,227.59999,13787
2693,1.14,227.59999,13793
2694,1.14,227.59999,13798
2695,1.14,227.59999,13803
2696,1.14,287.39999,13808
2697,1.426,287.39999,13813
2698,1.426,287.39999,13818
2699,1.426,287.39999,13823
2700,1.426,287.39999,13828
2701,1.426,287.39999,13835
2702,1.426,287.39999,13840
2703,1.426,287.39999,13845
2704,1.426,287.39999,13850
2705,1.426,287.39999,13855
2706,1.426,287.39999,13860
2707,1.426,287.39999,13865
2708,1.426,287.39999,13870
2709,1.088,216.09999,13876
2710,1.088,216.09999,13881
2711,1.088,216.09999,13886
2712,1.088,216.09999,13891
2713,1.088,216.09999,13896
2714,1.088,216.09999,13901
2715,1.088,216.09999,13906
2716,1.088,216.09999,13911
2717,1.088,216.09999,13917
2718,1.088,216.09999,13922
2719,1.088,216.09999,13928
2720,1.088,216.09999,13933
2721,1.088,216.09999,13938
2722,0.99,197.8,13943
2723,0.99,197.8,13948
2724,0.99,197.8,13953
2725,0.99,197.8,13958
2726,0.99,197.8,13964
2727,0.99,197.8,13969
2728,0.99,197.8,13974
2729,0.99,197.8,13979
2730,0.99,197.8,13984
2731,0.99,197.8,13989
2732,0.99,197.8,13994
2733,0.99,197.8,13999
2734,0.99,197.59999,14005
2735,0.986,197.59999,14010
2736,0.986,197.59999,14015
2737,0.986,197.59999,14020
2738,0.986,197.59999,14025
2739,0.986,197.59999,14030
2740,0.986,197.59999,14035
2741,0.986,197.59999,14040
2742,0.986,197.59999,14046
2743,0.986,197.59999,14051
2744,0.986,197.59999,14057
2745,0.986,197.59999,14062
2746,0.986,197.59999,14067
2747,0.986,197.69998999999999,14072
2748,0.986,197.69998999999999,14077
2749,0.986,197.69998999999999,14082
2750,0.986,197.69998999999999,14088
2751,0.986,197.69998999999999,14093
2752,0.986,197.69998999999999,14098
2753,0.986,197.69998999999999,14103
2754,0.986,197.69998999999999,14108
2755,0.986,197.69998999999999,14113
2756,0.986,197.69998999999999,14118
2757,0.986,197.69998999999999,14123
2758,0.986,197.69998999999999,14128
2759,0.986,197.69998999999999,14134
2760,0.986,198.19998999999999,14139
2761,0.986,198.19998999999999,14144
2762,0.986,198.19998999999999,14149
2763,0.986,198.19998999999999,14155
2764,0.986,198.19998999999999,14160
2765,0.986,198.19998999999999,14165
2766,0.986,198.19998999999999,14170
2767,0.986,198.19998999999999,14176
2768,0.986,198.19998999999999,14181
2769,0.986,198.19998999999999,14186
2770,0.986,198.19998999999999,14191
2771,0.986,198.19998999999999,14196
2772,0.986,198.19998999999999,14201
2773,0.986,198.19998999999999,14206
2774,0.986,198.19998999999999,14211
2775,0.986,198.19998999999999,14217
2776,0.986,198.19998999999999,14222
2777,0.986,198.19998999999999,14227
2778,0.986,198.19998999999999,14232
2779,0.986,198.19998999999999,14237
2780,0.986,198.19998999999999,14242
2781,0.986,198.19998999999999,14247
2782,0.986,198.19998999999999,14253
2783,0.986,198.19998999999999,14259
2784,0.986,198.19998999999999,14264
2785,0.986,198.19998999999999,14269
2786,0.986,198.29998,14274
2787,0.986,198.29998,14279
2788,0.986,198.29998,14284
2789,0.986,198.29998,14289
2790,0.986,198.29998,14294
2791,0.986,198.29998,14299
2792,0.986,198.29998,14305
2793,0.986,198.29998,14310
2794,0.986,198.29998,14315
2795,0.986,198.29998,14320
2796,0.986,198.29998,14325
2797,0.986,198.29998,14330
2798,0.986,198.89999,14335
2799,0.99,198.89999,14340
2800,0.99,198.89999,14346
2801,0.99,198.89999,14352
2802,0.99,198.89999,14357
2803,0.99,198.89999,14362
2804,0.99,198.89999,14367
2805,0.99,198.89999,14372
2806,0.99,198.89999,14377
2807,0.99,198.89999,14382
2808,0.99,198.89999,14388
2809,0.99,198.89999,14393
2810,0.99,198.89999,14398
2811,0.99,198.59999,14403
2812,0.99,198.59999,14408
2813,0.99,198.59999,14413
2814,0.99,198.59999,14418
2815,0.99,198.59999,14423
2816,0.99,198.59999,14429
2817,0.99,198.59999,14434
2818,0.99,198.59999,14439
2819,0.99,198.59999,14444
2820,0.99,198.59999,14449
2821,0.99,198.59999,14455
2822,0.99,198.59999,14460
2823,0.99,198.59999,14465
2824,0.986,198.29998,14470
2825,0.986,198.29998,14476
2826,0.986,198.29998,14481
2827,0.986,198.29998,14486
2828,0.986,198.29998,14491
2829,0.986,198.29998,14496
2830,0.986,198.29998,14501
2831,0.986,198.29998,14506
2832,0.986,198.29998,14511
2833,0.986,198.29998,14517
2834,0.986,198.29998,14522
2835,0.986,198.29998,14527
2836,0.986,198.29998,14532
2837,0.99,198.69998999999999,14537
2838,0.99,198.69998999999999,14542
2839,0.99,198.69998999999999,14547
2840,0.99,198.69998999999999,14553
2841,0.99,198.69998999999999,14559
2842,0.99,198.69998999999999,14564
2843,0.99,198.69998999999999,14569
2844,0.99,198.69998999999999,14574
2845,0.99,198.69998999999999,14579
2846,0.99,198.69998999999999,14584
2847,0.99,198.69998999999999,14589
2848,0.99,198.69998999999999,14594
2849,0.99,198.59999,14600
2850,0.99,198.59999,14605
2851,0.99,198.59999,14610
2852,0.99,198.59999,14615
2853,0.99,198.59999,14620
2854,0.99,198.59999,14625
2855,0.99,198.59999,14630
2856,0.99,198.59999,14635
2857,0.99,198.59999,14640
2858,0.99,198.59999,14646
2859,0.99,198.59999,14651
2860,0.99,198.59999,14656
2861,0.99,198.59999,14662
2862,0.99,198.29998,14667
2863,0.986,198.29998,14672
2864,0.986,198.29998,14677
2865,0.986,198.29998,14682
2866,0.986,198.29998,14688
2867,0.986,198.29998,14693
2868,0.986,198.29998,14698
2869,0.986,198.29998,14703
2870,0.986,198.29998,14708
2871,0.986,198.29998,14713
2872,0.986,198.29998,14718
2873,0.986,198.29998,14723
2874,0.986,198.29998,14729
2875,0.986,198.59999,14734
2876,0.984,198.59999,14739
2877,0.984,198.59999,14744
2878,0.984,198.59999,14749
2879,0.984,198.59999,14754
2880,0.984,198.59999,14760
2881,0.984,198.59999,14765
2882,0.984,198.59999,14771
2883,0.984,198.59999,14776
2884,0.984,198.59999,14781
2885,0.984,198.59999,14786
2886,0.984,198.59999,14791
2887,0.984,198.59999,14796
2888,0.986,198.59999,14801
2889,0.986,198.59999,14806
2890,0.986,198.59999,14811
2891,0.986,198.59999,14817
2892,0.986,198.59999,14822
2893,0.986,198.59999,14827
2894,0.986,198.59999,14832
2895,0.986,198.59999,14837
2896,0.986,198.59999,14842
2897,0.986,198.59999,14847
2898,0.986,198.59999,14853
2899,0.986,198.59999,14859
2900,0.986,198.29998,14864
2901,0.986,198.29998,14869
2902,0.986,198.29998,14874
2903,0.986,198.29998,14879
2904,0.986,198.29998,14884
2905,0.986,198.29998,14889
2906,0.986,198.29998,14894
2907,0.986,198.29998,14900
2908,0.986,198.29998,14905
2909,0.986,198.29998,14910
2910,0.986,198.29998,14915
2911,0.986,198.29998,14920
2912,0.986,198.29998,14925
2913,0.986,198.5,14930
2914,0.986,198.5,14935
2915,0.986,198.5,14941
2916,0.986,198.5,14946
2917,0.986,198.5,14951
2918,0.986,198.5,14956
2919,0.986,198.5,14961
2920,0.986,198.5,14966
2921,0.986,198.5,14971
2922,0.986,198.5,14976
2923,0.986,198.5,14981
2924,0.986,198.5,14987
2925,0.986,198.5,14992
2926,0.986,198.5,14997
2927,0.986,198.5,15002
2928,0.986,198.5,15007
2929,0.986,198.5,15012
2930,0.986,198.5,15017
2931,0.986,198.5,15022
2932,0.986,198.5,15028
2933,0.986,198.5,15033
2934,0.986,198.5,15038
2935,0.986,198.5,15043
2936,0.986,198.5,15049
2937,0.986,198.5,15054
2938,0.986,198.5,15059
2939,0.986,198.19998999999999,15064
2940,0.986,198.19998999999999,15070
2941,0.986,198.19998999999999,15075
2942,0.986,198.19998999999999,15080
2943,0.986,198.19998999999999,15085
2944,0.986,198.19998999999999,15090
2945,0.986,198.19998999999999,15095
2946,0.986,198.19998999999999,15100
2947,0.986,198.19998999999999,15105
2948,0.986,198.19998999999999,15110
2949,0.986,198.19998999999999,15116
2950,0.986,198.19998999999999,15121
2951,0.986,198.19998999999999,15126
2952,0.986,198.5,15131
2953,0.986,198.5,15136
2954,0.986,198.5,15141
2955,0.986,198.5,15146
2956,0.986,198.5,15151
2957,0.986,198.5,15157
2958,0.986,198.5,15162
2959,0.986,198.5,15167
2960,0.986,198.5,15172
2961,0.986,198.5,15177
2962,0.986,198.5,15182
2963,0.986,198.5,15187
2964,0.986,198.5,15192
2965,0.986,198.39999,15198
2966,0.986,198.39999,15203
2967,0.986,198.39999,15209
2968,0.986,198.39999,15214
2969,0.986,198.39999,15219
2970,0.986,198.39999,15224
2971,0.986,198.39999,15229
2972,0.986,198.39999,15234
2973,0.986,198.39999,15240
2974,0.986,198.39999,15245
2975,0.986,198.39999,15250
2976,0.986,198.39999,15255
2977,0.986,198.19998999999999,15260
2978,0.986,198.19998999999999,15265
2979,0.986,198.19998999999999,15270
2980,0.986,198.19998999999999,15275
2981,0.986,198.19998999999999,15280
2982,0.986,198.19998999999999,15286
2983,0.986,198.19998999999999,15291
2984,0.986,198.19998999999999,15296
2985,0.986,198.19998999999999,15301
2986,0.986,198.19998999999999,15307
2987,0.986,198.19998999999999,15312
2988,0.986,198.19998999999999,15317
2989,0.986,198.19998999999999,15322
2990,0.986,198.5,15328
2991,0.986,198.5,15333
2992,0.986,198.5,15338
2993,0.986,198.5,15343
2994,0.986,198.5,15348
2995,0.986,198.5,15353
2996,0.986,198.5,15358
2997,0.986,198.5,15363
2998,0.986,198.5,15369
2999,0.986,198.5,15374
3000,0.986,198.5,15379
3001,0.986,198.5,15384
3002,0.986,198.5,15389
3003,0.986,198.39999,15394
3004,0.986,198.39999,15399
3005,0.986,198.39999,15404
3006,0.986,198.39999,15410
3007,0.986,198.39999,15415
3008,0.986,198.39999,15420
3009,0.986,198.39999,15425
3010,0.986,198.39999,15430
3011,0.986,198.39999,15435
3012,0.986,198.39999,15440
3013,0.986,198.39999,15445
3014,0.986,198.39999,15450
3015,0.986,198.39999,15456
3016,0.986,198.1,15461
3017,0.986,198.1,15467
3018,0.986,198.1,15472
3019,0.986,198.1,15477
3020,0.986,198.1,15482
3021,0.986,198.1,15487
3022,0.986,198.1,15492
3023,0.986,198.1,15498
3024,0.986,198.1,15503
3025,0.986,198.1,15508
3026,0.986,198.1,15513
3027,0.986,198.1,15518
3028,0.986,198.1,15523
3029,0.986,198.29998,15528
3030,0.986,198.29998,15533
3031,0.986,198.29998,15539
3032,0.986,198.29998,15544
3033,0.986,198.29998,15549
3034,0.986,198.29998,15554
3035,0.986,198.29998,15559
3036,0.986,198.29998,15564
3037,0.986,198.29998,15569
3038,0.986,198.29998,15574
3039,0.986,198.29998,15581
3040,0.986,198.29998,15586
3041,0.986,198.29998,15591
3042,0.986,198.29998,15596
3043,0.986,198.29998,15601
3044,0.986,198.29998,15606
3045,0.986,198.29998,15611
3046,0.986,198.29998,15616
3047,0.986,198.29998,15621
3048,0.986,198.29998,15627
3049,0.986,198.29998,15632
3050,0.986,198.29998,15637
3051,0.986,198.29998,15642
3052,0.986,198.29998,15647
3053,0.986,198.29998,15652
3054,0.986,198.0,15657
3055,0.986,198.0,15662
3056,0.986,198.0,15668
3057,0.986,198.0,15673
3058,0.986,198.0,15678
3059,0.986,198.0,15683
3060,0.986,198.0,15688
3061,0.986,198.0,15693
3062,0.986,198.0,15698
3063,0.986,198.0,15703
3064,0.986,198.0,15709
3065,0.986,198.0,15714
3066,0.986,198.0,15719
3067,0.986,198.19998999999999,15724
3068,0.986,198.19998999999999,15729
3069,0.986,198.19998999999999,15734
3070,0.986,198.19998999999999,15739
3071,0.986,198.19998999999999,15745
3072,0.986,198.19998999999999,15750
3073,0.986,198.19998999999999,15756
3074,0.986,198.19998999999999,15761
3075,0.986,198.19998999999999,15766
3076,0.986,198.19998999999999,15771
3077,0.986,198.19998999999999,15776
3078,0.986,198.19998999999999,15781
3079,0.986,198.19998999999999,15786
3080,0.986,198.19998999999999,15791
3081,0.986,198.19998999999999,15797
3082,0.986,198.19998999999999,15802
3083,0.986,198.19998999999999,15807
3084,0.986,198.19998999999999,15812
3085,0.986,198.19998999999999,15817
3086,0.986,198.19998999999999,15822
3087,0.986,198.19998999999999,15827
3088,0.986,198.19998999999999,15832
3089,0.986,198.19998999999999,15838
3090,0.986,198.19998999999999,15844
3091,0.986,198.19998999999999,15849
3092,0.986,198.19998999999999,15854
3093,0.986,198.0,15859
3094,0.986,198.0,15864
3095,0.986,198.0,15869
3096,0.986,198.0,15874
3097,0.986,198.0,15880
3098,0.986,198.0,15885
3099,0.986,198.0,15890
3100,0.986,198.0,15895
3101,0.986,198.0,15900
3102,0.986,198.0,15905
3103,0.986,198.0,15910
3104,0.986,198.0,15915
3105,0.986,198.0,15920
3106,0.986,198.19998999999999,15926
3107,0.986,198.19998999999999,15931
3108,0.986,198.19998999999999,15936
3109,0.986,198.19998999999999,15941
3110,0.986,198.19998999999999,15946
3111,0.986,198.19998999999999,15951
3112,0.986,198.19998999999999,15956
3113,0.986,198.19998999999999,15961
3114,0.986,198.19998999999999,15967
3115,0.986,198.19998999999999,15972
3116,0.986,198.19998999999999,15977
3117,0.986,198.19998999999999,15982
3118,0.986,198.19998999999999,15987
3119,0.986,198.19998999999999,15992
3120,0.986,198.19998999999999,15997
3121,0.986,198.19998999999999,16002
3122,0.986,198.19998999999999,16008
3123,0.986,198.19998999999999,16014
3124,0.986,198.19998999999999,16019
3125,0.986,198.19998999999999,16024
3126,0.986,198.19998999999999,16029
3127,0.986,198.19998999999999,16034
3128,0.986,198.19998999999999,16039
3129,0.986,198.19998999999999,16044
3130,0.986,198.19998999999999,16050
3131,0.986,198.0,16055
3132,0.986,198.0,16060
3133,0.986,198.0,16065
3134,0.986,198.0,16070
3135,0.986,198.0,16075
3136,0.986,198.0,16080
3137,0.986,198.0,16085
3138,0.986,198.0,16090
3139,0.986,198.0,16096
3140,0.986,198.0,16101
3141,0.986,198.0,16106
3142,0.986,198.0,16111
3143,0.986,198.0,16116
3144,0.986,198.29998,16121
3145,0.986,198.29998,16126
3146,0.986,198.29998,16131
3147,0.986,198.29998,16137
3148,0.986,198.29998,16142
3149,0.986,198.29998,16147
3150,0.986,198.29998,16152
3151,0.986,198.29998,16157
3152,0.986,198.29998,16162
3153,0.986,198.29998,16167
3154,0.986,198.29998,16172
3155,0.986,198.29998,16178
3156,0.986,198.29998,16183
3157,0.986,198.19998999999999,16189
3158,0.986,198.19998999999999,16194
3159,0.986,198.19998999999999,16199
3160,0.986,198.19998999999999,16204
3161,0.986,198.19998999999999,16209
3162,0.986,198.19998999999999,16214
3163,0.986,198.19998999999999,16219
3164,0.986,198.19998999999999,16225
3165,0.986,198.19998999999999,16230
3166,0.986,198.19998999999999,16235
3167,0.986,198.19998999999999,16240
3168,0.986,198.19998999999999,16245
3169,0.986,198.19998999999999,16250
3170,0.986,198.0,16255
3171,0.986,198.0,16260
3172,0.986,198.0,16266
3173,0.986,198.0,16271
3174,0.986,198.0,16276
3175,0.986,198.0,16281
3176,0.986,198.0,16286
3177,0.986,198.0,16291
3178,0.986,198.0,16296
3179,0.986,198.0,16301
3180,0.986,198.0,16307
3181,0.986,198.0,16312
3182,0.986,198.19998999999999,16317
3183,0.986,198.19998999999999,16322
3184,0.986,198.19998999999999,16327
3185,0.986,198.19998999999999,16332
