power,time
1.17000,230.99998,16629
1.14600,225.89999,16634
1.04800,230.89999,16639
1.17000,225.09999,16644
1.14400,206.59999,16649
1.04800,216.60000,16655
1.09400,230.79998,16660
1.16600,231.19999,16665
1.08400,213.89999,16670
1.04600,206.10000,16675
1.13000,223.39999,16680
1.05600,229.59999,16685
1.16400,228.89999,16691
1.16400,206.59999,16697
1.04800,224.89999,16702
1.14400,219.10000,16707
1.16600,230.39999,16712
1.06200,209.19999,16717
1.14400,225.19999,16722
1.06800,210.39999,16727
1.15600,219.79998,16732
1.11800,217.09999,16738
1.09800,234.19999,16743
1.19000,207.09999,16748
1.04800,221.29998,16753
1.04800,206.50000,16758
1.17600,232.19999,16763
1.12000,220.29998,16768
1.04200,227.39999,16773
1.15400,208.09999,16778
1.05200,228.89999,16785
1.15600,216.09999,16790
1.09800,216.69998,16795
1.09400,213.29998,16800
1.09400,216.39999,16805
1.16600,229.59999,16810
1.06200,209.19999,16815
1.13000,207.39999,16820
1.04800,231.09999,16826
1.17000,215.39999,16831
1.09400,219.19999,16836
1.10800,206.19998,16841
1.16000,229.50000,16846
1.12000,220.59999,16851
1.08400,214.39999,16856
1.07800,211.89999,16861
1.11800,228.99998,16867
1.16400,206.10000,16872
1.04600,224.30000,16877
1.14000,212.69999,16883
1.07400,233.59999,16888
1.05600,207.50000,16893
1.14400,225.09999,16898
1.05800,209.39999,16903
1.18600,207.29998,16909
1.05200,223.99998,16914
1.13800,204.49998,16919
1.03600,233.19999,16924
1.18000,215.50000,16929
1.09400,210.69999,16934
1.09800,216.60000,16939
1.07800,213.19998,16944
1.18600,235.00000,16949
1.06200,201.50000,16955
1.02200,196.69999,16960
1.00000,196.79998,16965
1.00200,195.19999,16970
0.99200,221.29998,16975
1.11400,227.39999,16980
1.05600,209.50000,16985
1.38600,275.50000,16990
1.33400,266.59997,16997
1.54000,261.50000,17002
1.32400,221.09999,17007
1.11800,281.00000,17012
1.41000,289.59997,17017
1.44800,292.79998,17022
1.48400,225.19999,17027
1.43200,284.89999,17032
1.59000,317.09997,17038
1.39200,276.50000,17043
1.45400,325.00000,17048
1.62600,310.20001,17053
1.55000,309.19998,17058
1.55400,289.50000,17063
1.45400,277.29998,17068
1.39000,265.60000,17073
1.28400,255.99998,17078
1.54400,309.19998,17084
1.64400,328.59997,17089
1.45800,255.29998,17094
1.28400,309.49996,17100
1.54600,297.99996,17105
1.49400,290.99996,17110
1.45400,295.60000,17115
1.34600,269.09997,17120
1.55000,310.29998,17126
1.58600,317.50000,17131
1.52400,302.89999,17136
1.53000,335.89999,17141
1.67400,299.20001,17146
1.49400,353.89999,17151
1.76200,318.10000,17156
1.60200,277.70001,17161
1.47800,292.89999,17167
1.32400,263.39999,17172
1.36600,271.39999,17177
1.29200,206.00000,17182
1.04800,227.80000,17187
1.15600,209.50000,17192
1.06400,228.50000,17197
1.15600,233.49998,17203
1.18200,201.60000,17209
1.01200,199.29998,17214
1.01200,198.80000,17219
0.99200,195.39999,17224
1.01200,197.89999,17229
1.00600,195.50000,17234
0.99600,196.49998,17239
1.00000,207.09999,17244
1.04200,263.60000,17250
1.33400,262.69998,17255
1.47200,292.29998,17260
1.30400,258.39999,17265
1.39200,276.89999,17270
1.39600,255.89999,17275
1.29400,259.89999,17280
1.30800,278.20001,17285
1.40000,255.09997,17290
1.28800,278.39999,17296
1.42600,282.50000,17302
1.28400,254.09999,17307
1.39200,276.39999,17312
1.33400,264.29998,17317
1.35400,312.50000,17322
1.57200,261.39999,17327
1.32000,240.19999,17332
1.21200,260.10000,17338
1.31400,244.19999,17343
1.22800,243.80000,17348
1.43200,285.20001,17353
1.47400,293.79998,17358
1.45800,260.80001,17363
1.31800,262.60000,17368
1.31800,312.59997,17373
1.57000,300.39999,17379
1.50400,282.29998,17384
1.41600,301.20001,17389
1.49000,297.29998,17394
1.47800,294.59997,17400
1.44600,288.30001,17405
1.50400,279.50000,17410
1.41000,267.29998,17415
1.34600,241.89999,17421
1.22800,222.29998,17426
1.12800,230.99998,17431
1.17000,229.80000,17436
1.04200,205.69999,17441
1.21200,239.09999,17446
1.12400,221.29998,17451
1.11000,232.30000,17456
1.18000,224.59999,17461
1.14000,229.99998,17467
1.16600,219.59999,17472
1.11400,227.19999,17477
1.14400,225.19999,17482
1.13000,223.19999,17487
1.16600,230.19999,17493
1.13000,223.19999,17498
1.14600,222.39999,17503
1.12800,225.39999,17509
1.13400,223.39999,17514
1.12800,221.00000,17519
1.12000,222.29998,17524
1.12800,222.29998,17529
1.19200,235.10000,17534
1.13400,223.60000,17539
1.12000,233.09999,17544
1.18200,222.59999,17550
1.13000,226.30000,17555
1.14600,230.19999,17560
1.16600,224.09999,17565
1.13800,223.89999,17570
1.12400,221.59999,17575
1.14400,225.59999,17580
1.11800,220.39999,17585
1.15000,221.09999,17592
1.12000,225.49998,17597
1.14400,220.29998,17602
1.11800,225.89999,17607
1.14400,221.80000,17612
1.12400,221.59999,17617
1.15600,228.09999,17622
1.07800,212.19999,17627
1.10800,218.79998,17632
1.19200,214.29998,17638
1.08800,199.80000,17643
1.01600,196.69999,17648
1.00000,194.09999,17653
0.98600,198.19999,17658
1.01200,198.69999,17663
1.00200,196.89999,17668
0.99200,195.39999,17673
1.01200,197.49998,17679
1.00200,195.00000,17684
0.99200,196.59999,17690
1.00000,212.49998,17695
1.06800,267.29998,17700
1.35000,252.20001,17705
1.38600,275.29998,17710
1.44200,286.69998,17715
1.37600,273.39999,17721
1.49400,297.89999,17726
1.49400,285.89999,17731
1.43200,278.79998,17736
1.40200,277.10000,17741
1.39600,257.69998,17746
1.29400,295.00000,17751
1.51800,301.09997,17756
1.31800,262.39999,17762
1.48800,295.79998,17767
1.46800,280.29998,17772
1.40000,312.00000,17777
1.56400,307.69998,17783
1.54000,310.59997,17788
1.55600,280.09997,17793
1.43200,285.50000,17798
1.40000,278.00000,17803
1.41000,280.00000,17809
1.36600,271.50000,17814
1.44800,267.29998,17819
1.34400,271.69998,17824
1.36600,301.39999,17829
1.51800,267.69998,17834
1.34600,283.39999,17839
1.25600,248.30000,17844
1.30400,258.49996,17850
1.25600,248.30000,17855
1.28400,254.00001,17860
1.24800,246.30000,17865
1.24600,252.39997,17870
1.27400,263.60000,17875
1.32800,247.09999,17880
1.25200,223.69998,17885
1.11400,220.19998,17892
1.17000,230.60000,17897
1.12800,222.39999,17902
1.10400,221.50000,17907
1.12400,226.79998,17912
1.15000,221.29998,17917
1.12400,219.89999,17922
1.11400,263.69998,17927
1.32400,274.19998,17933
1.35600,271.20001,17938
1.52400,304.29998,17943
1.42200,282.10000,17948
1.51400,277.29998,17953
1.39600,301.20001,17958
1.51000,305.10000,17963
1.51800,343.00000,17968
1.71400,327.89999,17973
1.63800,332.60000,17979
1.61800,323.39999,17984
1.61800,324.00000,17989
1.57200,314.50000,17994
1.62800,343.60000,18000
1.71800,308.39999,18005
1.55000,266.70001,18010
1.34600,271.20001,18015
1.36600,256.89999,18021
1.40200,279.60000,18026
1.36600,270.19998,18031
1.20000,237.09999,18036
1.30000,257.79998,18041
1.37000,276.09997,18046
1.38600,276.09997,18051
1.39200,278.09997,18056
1.40600,272.10000,18062
1.37000,277.39999,18067
1.34600,267.19998,18072
1.38000,273.50000,18077
1.35600,269.20001,18082
1.35600,276.89999,18087
1.39000,315.20001,18092
1.58000,297.29998,18098
1.49000,305.10000,18104
1.53000,318.29998,18109
1.59200,316.69998,18114
1.57600,314.39999,18119
1.55600,310.39999,18124
1.57000,313.50000,18129
1.56400,312.79998,18134
1.56600,314.79998,18139
1.57600,318.60000,18144
1.59600,346.00000,18150
1.72400,341.99996,18155
1.70800,348.89999,18160
1.82600,366.39999,18165
1.74600,348.69998,18170
1.75400,352.39999,18175
1.79800,359.59997,18180
1.79200,359.00000,18185
1.78600,357.50000,18191
1.78000,358.39999,18197
1.79000,364.69998,18202
1.76200,352.59997,18207
1.73000,345.69998,18212
1.65200,329.29998,18217
1.73600,346.79998,18222
1.67800,320.80001,18227
1.60800,341.09997,18233
1.70800,348.80001,18238
1.73600,356.89996,18243
1.78200,341.29998,18248
1.65200,329.60000,18253
1.62200,324.09997,18258
1.68800,339.10000,18263
1.82200,332.89999,18268
1.66800,350.20001,18274
1.74400,360.69998,18279
1.80200,343.29998,18285
1.71000,361.39996,18290
1.80200,366.59997,18295
1.72400,345.59997,18300
1.82800,366.20001,18305
1.82200,365.79998,18310
1.67200,344.69998,18315
1.71800,359.20001,18321
1.79000,358.19998,18326
1.78200,361.39996,18331
1.80600,361.70001,18336
1.76200,353.19998,18341
1.81600,364.09997,18346
1.71400,340.89999,18351
1.63600,359.39999,18356
1.79000,367.69998,18362
1.83600,360.19998,18368
1.79800,360.19998,18373
1.79800,366.09997,18378
1.82600,364.69998,18383
1.79000,357.79998,18388
1.82200,364.99996,18393
1.82600,366.50000,18398
1.80600,363.59997,18404
1.81600,360.49996,18409
1.79800,366.89999,18414
1.83200,361.89999,18419
1.80600,363.29998,18424
1.81800,358.59997,18429
1.80200,361.39996,18434
1.76600,354.09997,18439
1.80200,361.29998,18445
1.79200,343.79998,18450
1.71000,344.89999,18456
1.72400,340.70001,18461
1.71800,305.10000,18466
1.52800,328.70001,18471
1.60200,320.09997,18476
1.72400,344.50000,18481
1.69000,335.70001,18486
1.46800,273.09997,18492
1.37600,290.39999,18497
1.45800,306.79998,18502
1.54000,298.59997,18507
1.49800,300.39999,18512
1.51800,321.50000,18517
1.56400,311.79998,18522
1.59000,315.79998,18527
1.62600,325.10000,18533
1.64200,303.89999,18538
1.53000,281.60000,18543
1.42200,273.70001,18549
1.38200,299.09997,18554
1.51000,290.89999,18559
1.46400,273.89999,18564
1.35600,269.39999,18569
1.41600,281.10000,18575
1.50000,298.39999,18580
1.36000,261.39999,18585
1.32400,265.00000,18590
1.34400,255.99998,18595
1.29200,267.39999,18600
1.35000,243.09999,18605
1.36600,268.89999,18610
1.19200,237.19999,18616
1.17000,230.19999,18621
1.33400,275.89999,18626
1.39200,309.19998,18631
1.55400,316.69998,18637
1.59000,306.60000,18642
1.54600,252.69999,18647
1.28200,236.39999,18652
1.21200,238.50000,18658
1.16000,228.59999,18663
1.16600,229.80000,18668
1.17000,229.50000,18673
1.15600,305.00000,18678
1.53000,296.20001,18683
1.48200,312.50000,18688
1.58000,295.69998,18693
1.49000,282.89999,18698
1.66400,332.49996,18704
1.70400,339.39999,18709
1.67800,334.39999,18714
1.57600,329.29998,18719
1.65200,320.00000,18724
1.60200,341.49996,18729
1.71400,325.89999,18734
1.63200,329.20001,18739
1.64400,328.29998,18746
1.67800,335.10000,18751
1.56600,312.19998,18756
1.66800,332.29998,18761
1.69000,333.10000,18766
1.66800,310.39999,18771
1.56400,303.09997,18776
1.52000,303.00000,18781
1.52400,334.19998,18787
1.39600,275.89999,18792
1.36600,270.29998,18797
1.36400,269.60000,18802
1.33000,261.59997,18807
1.32000,265.69998,18812
1.34400,270.19998,18817
1.36600,260.80001,18822
1.31800,267.00000,18827
1.34400,309.19998,18833
1.34600,265.30001,18839
1.19200,235.19998,18844
1.22800,242.49998,18849
1.21200,237.19999,18854
1.20200,237.50000,18859
1.20200,240.89999,18864
1.22200,236.89999,18869
1.20200,236.00000,18875
1.19200,240.09999,18880
1.21200,239.30000,18885
1.20000,236.29998,18890
1.20200,237.39999,18895
1.20200,240.59999,18900
1.21800,236.00000,18905
1.19600,238.50000,18910
1.21000,236.19999,18916
1.19200,319.79998,18921
1.60200,319.10000,18926
1.57200,311.89999,18931
1.56600,313.89999,18936
1.53000,302.89999,18941
1.34600,269.20001,18947
1.36400,229.69999,18952
1.17000,203.69999,18958
1.03800,196.49998,18963
1.00200,198.19999,18968
0.99000,194.19999,18973
1.02200,200.50000,18978
1.00000,196.40000,18983
1.11000,220.89999,18988
1.41600,261.10000,18993
1.32000,258.39999,18998
1.30400,259.00000,19004
1.30800,261.70001,19009
1.32000,277.79998,19014
1.31800,261.10000,19019
1.31800,260.89999,19024
1.35400,268.10000,19029
1.32000,238.39999,19034
1.21000,236.69999,19039
1.20000,245.69998,19045
1.24600,235.59999,19051
1.19200,238.30000,19056
1.21000,235.80000,19061
1.22800,242.39999,19066
1.20000,236.59999,19071
1.20600,237.69999,19076
1.21000,240.89999,19081
1.22200,237.69999,19087
1.20200,235.19998,19092
1.19000,240.39999,19097
1.21800,240.69999,19102
1.21800,237.29998,19107
1.20200,237.50000,19112
1.20600,238.09999,19117
1.21200,239.39999,19122
1.20000,239.50000,19128
1.21200,260.80001,19133
1.30800,265.79998,19138
1.34600,238.89999,19143
1.21200,223.69998,19148
1.17400,233.00000,19154
1.40600,279.89999,19159
1.24200,243.59999,19164
1.01200,199.09999,19170
1.00200,197.80000,19175
1.00600,196.49998,19180
1.00000,198.00000,19185
1.01000,199.00000,19190
1.01200,197.19999,19195
1.00200,196.59999,19200
0.99200,194.69998,19205
1.02600,201.29998,19210
1.00000,196.49998,19216
1.37000,278.69998,19221
1.40600,304.10000,19226
1.52800,293.79998,19231
1.47400,281.39999,19236
1.41600,305.00000,19241
1.62600,325.29998,19246
1.58200,316.60000,19251
1.68800,336.39999,19257
1.69400,346.00000,19262
1.73400,358.39999,19268
1.78600,353.79998,19273
1.76200,346.19998,19278
1.73600,303.20001,19283
1.52800,308.20001,19288
1.69400,339.19998,19293
1.76000,353.60000,19299
1.69000,337.39999,19304
1.58200,298.19998,19309
1.49400,305.39999,19314
1.53600,329.39999,19319
1.65400,325.79998,19324
1.62800,317.39996,19329
1.59000,340.79998,19334
1.94600,391.00000,19339
1.82600,367.39999,19345
1.81600,364.60000,19350
1.72000,313.69998,19356
1.57200,331.59997,19361
1.65200,392.29998,19366
1.95400,343.60000,19371
1.72400,334.50000,19376
1.76200,355.19998,19381
2.10800,425.29998,19387
1.93000,387.29998,19392
1.82200,329.99996,19397
1.65800,313.39999,19402
1.57200,321.79998,19407
1.61600,313.79998,19412
1.57600,320.80001,19417
1.59200,344.39999,19422
1.37000,271.20001,19428
1.39000,275.29998,19433
1.38200,274.00000,19438
1.56400,277.70001,19443
1.39200,263.69998,19449
1.33000,283.69998,19454
1.41600,325.29998,19459
1.64200,276.00000,19464
1.40000,272.10000,19470
1.31800,260.69998,19475
1.54600,308.20001,19480
1.57000,312.29998,19485
1.57200,243.69999,19490
1.23600,273.39999,19495
1.38600,279.10000,19500
1.41000,295.00000,19505
1.48200,309.69998,19510
1.43200,282.79998,19516
1.29400,255.89999,19521
1.28800,255.09997,19526
1.30400,258.19998,19531
1.32000,289.29998,19536
1.45400,290.00000,19541
1.46400,304.10000,19547
1.53000,281.49996,19552
1.42200,265.60000,19558
1.54400,308.50000,19563
1.56400,311.69998,19568
1.46800,291.39999,19573
1.44800,301.79998,19578
1.51400,301.79998,19583
1.51400,352.69998,19588
1.75400,363.00000,19593
1.80200,366.69998,19599
1.83200,357.39999,19604
1.70400,340.00000,19609
1.61200,321.70001,19614
1.63800,326.70001,19619
1.61600,322.29998,19624
1.61600,336.50000,19629
1.68800,331.70001,19634
1.65400,318.39999,19640
1.60000,315.69998,19645
1.58600,313.69998,19651
1.57000,312.70001,19656
1.58000,314.39999,19661
1.60600,319.79998,19666
1.78000,362.69998,19671
1.81200,347.89999,19676
1.75600,322.09997,19682
1.61600,321.59997,19687
1.61600,328.29998,19692
1.77600,353.79998,19697
1.78600,358.10000,19702
1.73400,345.89999,19707
1.70000,339.29998,19712
1.65200,333.59997,19717
1.67400,315.59997,19722
1.58200,316.30001,19728
1.58600,357.99996,19734
1.78600,331.00000,19739
1.77600,354.00000,19744
1.65200,329.50000,19749
1.64400,327.89999,19754
1.53400,332.29998,19759
1.66800,324.79998,19764
1.63200,334.39999,19770
1.67400,326.79998,19775
1.63600,321.29998,19780
1.61200,308.00000,19785
1.60600,320.09997,19790
1.61200,320.99996,19795
1.61200,321.89999,19800
1.66400,320.19998,19805
1.60800,311.89999,19811
1.57000,327.39999,19816
1.63200,362.10000,19821
1.80600,364.19998,19826
1.71000,340.59997,19832
1.61800,322.09997,19837
1.62200,322.99996,19842
1.60600,320.39999,19847
1.62200,317.29998,19853
1.59200,318.60000,19858
1.59200,324.00000,19863
1.62800,307.50000,19868
1.54400,305.70001,19873
1.85800,369.69998,19878
1.62600,322.99996,19883
1.51000,300.89999,19888
1.61600,333.59997,19893
1.67400,279.39999,19899
1.40200,271.79998,19904
1.37600,270.29998,19909
1.35400,295.79998,19914
1.48400,313.99996,19919
1.57600,311.69998,19925
1.41600,279.50000,19930
1.30000,257.79998,19935
1.30800,209.69998,19941
1.06800,217.19999,19946
1.10800,210.30000,19951
1.07200,210.19999,19956
1.07200,210.39999,19961
1.07200,215.29998,19966
1.06800,209.50000,19971
1.05200,209.09999,19976
1.67200,335.29998,19982
1.72000,354.00000,19987
1.75400,376.19998,19992
1.86400,377.00000,19997
1.87800,389.39996,20002
1.93000,402.39999,20007
2.00600,385.80001,20012
2.01600,403.29998,20017
1.75600,351.60000,20022
1.45400,287.39999,20028
1.45200,284.50000,20034
1.43800,271.89999,20039
1.37600,295.19998,20044
1.48200,288.60000,20049
1.46200,260.69998,20054
1.31400,260.00000,20059
1.53000,304.89999,20064
1.35600,270.50000,20070
1.57200,311.29998,20075
1.35600,266.00000,20080
1.34400,266.09997,20085
1.35000,302.00000,20090
1.51400,329.09997,20095
1.65200,319.50000,20100
1.30800,259.39999,20105
1.33600,264.29998,20111
1.33600,264.20001,20116
1.34400,281.29998,20121
1.41000,278.29998,20126
1.39600,325.10000,20131
1.63600,268.50000,20136
1.35400,282.50000,20141
1.42600,264.39999,20147
1.29800,256.89999,20153
1.39000,276.39999,20158
1.63200,325.79998,20163
1.42800,255.29998,20168
1.29200,272.39999,20173
1.37600,260.10000,20178
1.31000,272.19998,20183
1.37600,282.89999,20188
1.43200,256.19998,20194
1.51400,301.89999,20199
1.56600,315.29998,20204
1.75000,350.60000,20209
1.95600,390.89999,20214
1.95000,386.39999,20219
1.91600,348.99996,20224
1.76600,307.29998,20230
1.54600,283.39999,20235
1.41000,279.10000,20241
1.43200,286.10000,20246
1.65400,330.19998,20251
1.72400,323.79998,20256
1.62600,327.69998,20261
1.64200,307.19998,20266
1.54000,307.79998,20271
1.55400,337.50000,20276
1.68800,356.59997,20282
1.59600,314.89999,20287
1.38200,276.19998,20292
1.52400,303.70001,20297
1.62200,330.39999,20302
1.65800,320.19998,20307
1.60000,354.09997,20312
1.77200,322.20001,20318
1.61600,321.50000,20324
1.63600,324.20001,20329
1.54400,305.29998,20334
1.35400,269.60000,20339
1.63200,325.69998,20344
1.44600,309.60000,20349
1.55400,322.89999,20354
1.61800,369.79998,20359
1.83800,380.69998,20365
1.88800,377.29998,20370
2.04800,411.30001,20375
1.99200,403.69998,20380
2.03400,409.79998,20385
1.68400,306.39999,20390
1.53400,325.89999,20395
1.63200,286.60000,20400
1.45200,293.89999,20406
1.49000,281.89999,20412
1.42800,304.60000,20417
2.03400,410.59997,20422
1.97200,398.39999,20427
1.95600,392.60000,20432
1.96200,433.59997,20437
2.14400,408.99996,20442
2.04200,366.20001,20447
1.83200,359.20001,20453
1.79200,336.99996,20458
1.93000,386.70001,20463
2.02600,410.69998,20468
2.01200,407.29998,20473
2.06400,415.79998,20478
1.90000,349.39999,20483
1.74400,350.89999,20489
1.76600,306.60000,20495
1.52800,333.50000,20500
1.65800,298.50000,20505
1.31000,258.69998,20510
1.29200,255.09997,20515
1.42200,280.59997,20520
1.27800,254.79998,20525
1.28800,255.09997,20530
1.29200,273.70001,20536
1.38000,323.69998,20541
1.62600,277.70001,20546
1.40000,255.49998,20551
1.28800,254.90000,20556
1.28800,254.09999,20561
1.28400,253.80000,20566
1.29800,251.19999,20571
1.27200,256.39999,20576
1.29800,258.39999,20582
1.30800,258.49996,20587
1.31000,237.89999,20593
1.23200,242.59999,20598
1.19000,234.69999,20603
1.21200,239.00000,20608
1.21800,240.30000,20613
1.22600,243.99998,20618
1.23800,240.00000,20624
1.21600,240.00000,20629
1.21600,244.59999,20634
1.23800,237.69999,20639
1.22200,240.89999,20644
1.21600,239.79998,20649
1.22200,241.29998,20654
1.20200,237.29998,20659
1.22600,239.39999,20665
1.21600,240.39999,20670
1.21800,238.30000,20675
1.21000,241.79998,20680
1.22600,239.09999,20685
1.21200,239.50000,20690
1.21000,238.79998,20695
1.22600,242.10000,20701
1.20600,239.89999,20707
1.21600,238.79998,20712
1.21000,240.89999,20717
1.22200,237.39999,20722
1.20200,240.00000,20727
1.21600,240.59999,20732
1.21600,240.00000,20737
1.18000,233.00000,20742
1.22800,242.19998,20747
1.21600,240.59999,20753
1.21800,238.50000,20758
1.21000,241.59999,20763
1.22600,239.30000,20768
1.21200,239.59999,20773
1.21200,239.00000,20778
1.23200,243.39999,20783
1.21000,238.69998,20788
1.21800,240.89999,20794
1.21000,241.89999,20799
1.22600,236.89999,20804
1.20000,241.00000,20809
1.21800,238.39999,20814
1.20600,240.59999,20820
1.21800,237.60000,20825
1.21800,240.39999,20830
1.22600,242.29998,20836
1.21200,239.50000,20841
1.21600,239.79998,20846
1.21600,241.29998,20851
1.22200,236.89999,20856
1.20000,240.69999,20861
1.21800,239.09999,20866
1.21000,239.89999,20871
1.20200,237.09999,20877
1.20000,236.69999,20882
1.24200,245.50000,20887
1.20200,241.79998,20892
1.22600,239.19999,20897
1.21200,241.89999,20902
1.22600,236.69999,20907
1.19600,241.19999,20912
1.21000,239.39999,20918
1.21200,239.39999,20924
1.20600,238.60000,20929
1.21800,240.49998,20934
1.21600,237.79998,20939
1.20200,241.19999,20944
1.21800,240.09999,20949
1.21600,240.30000,20954
1.21600,237.89999,20959
1.21800,240.79998,20965
1.20600,238.69998,20970
1.21200,239.19999,20975
1.21200,241.29998,20980
1.22200,240.49998,20985
1.21800,239.50000,20990
1.21200,241.00000,20995
1.21800,241.69999,21000
1.22600,239.09999,21006
1.21800,240.89999,21011
1.20600,237.79998,21016
1.20200,237.89999,21021
1.21000,238.79998,21027
1.20600,242.00000,21032
1.22600,237.60000,21037
1.20000,239.39999,21042
1.21200,239.00000,21048
1.21000,240.89999,21053
1.19600,236.59999,21058
1.21800,240.89999,21063
1.21600,240.30000,21068
1.21600,238.30000,21073
1.20600,239.79998,21078
1.21200,242.49998,21083
1.22600,239.09999,21088
1.21200,240.00000,21094
1.21600,239.89999,21099
1.21800,240.79998,21104
1.20000,237.29998,21109
1.21600,240.19999,21114
1.21000,240.69999,21119
1.21800,238.79998,21124
1.21000,241.00000,21129
1.21800,243.00000,21135
1.22800,239.19999,21141
1.21000,239.89999,21146
1.22200,241.39999,21151
1.20200,237.79998,21156
1.19000,235.00000,21161
1.22600,238.60000,21166
1.20600,240.59999,21171
1.21800,238.09999,21177
1.20200,241.69999,21182
1.22200,238.60000,21187
1.21000,238.79998,21192
1.20200,238.39999,21197
1.21800,240.59999,21202
1.20000,237.39999,21207
1.21200,238.60000,21212
1.20600,240.79998,21218
1.21800,235.80000,21223
1.19000,240.69999,21228
1.21600,238.69998,21233
1.21800,240.59999,21238
1.20000,237.19999,21244
1.21600,240.49998,21249
1.21200,238.50000,21254
1.20600,238.30000,21259
1.20200,239.00000,21265
1.21000,236.69999,21270
1.20000,235.10000,21275
1.19000,238.69998,21280
1.21800,240.89999,21285
1.16400,229.69999,21290
1.17400,231.69998,21295
1.15400,227.00000,21300
1.15000,235.69999,21306
1.19200,229.69999,21311
1.16000,241.09999,21316
1.21800,240.49998,21321
1.21600,241.59999,21326
1.21800,241.19999,21331
1.24600,246.59999,21336
1.21200,239.89999,21341
1.21200,241.69999,21348
1.22200,239.69999,21353
1.21200,239.09999,21358
1.21000,240.30000,21363
1.21600,241.09999,21368
1.21000,239.00000,21373
1.21600,240.39999,21378
1.21200,239.79998,21383
1.21800,241.39999,21389
1.20000,241.89999,21394
1.22200,239.19999,21399
1.21000,241.39999,21404
1.21800,237.50000,21409
1.20000,242.10000,21414
1.20000,236.89999,21419
1.21200,239.39999,21424
1.21800,240.59999,21429
1.22200,240.59999,21435
1.21600,238.60000,21440
1.20600,240.30000,21445
1.21200,241.29998,21451
1.21800,238.79998,21456
1.21000,240.49998,21461
1.21200,239.89999,21466
1.21800,241.59999,21471
1.20000,237.09999,21477
1.22200,239.50000,21482
1.21200,241.09999,21487
1.21800,237.79998,21492
1.20200,242.39999,21497
1.22600,239.30000,21502
1.21000,240.19999,21507
1.20600,238.69998,21512
1.22200,241.79998,21518
1.20200,238.50000,21523
1.21200,239.00000,21528
1.20600,240.79998,21533
1.21800,238.69998,21538
1.20600,239.50000,21543
1.21000,241.00000,21548
1.21800,240.09999,21553
1.18200,233.69999,21560
1.21800,241.39999,21565
1.21200,239.89999,21570
1.21800,238.39999,21575
1.20600,241.79998,21580
1.22200,240.59999,21585
1.21600,239.59999,21590
1.21200,239.59999,21595
1.22200,241.89999,21600
1.21000,239.09999,21606
1.21200,239.79998,21611
1.21000,239.19999,21616
1.22200,237.50000,21621
1.20000,241.59999,21626
1.21800,238.60000,21631
1.20600,241.59999,21636
1.21800,236.00000,21641
1.21800,241.39999,21647
1.21000,239.50000,21652
1.21200,239.69999,21658
1.20200,240.19999,21663
1.21600,240.39999,21668
1.21600,238.09999,21673
1.20200,240.79998,21678
1.21600,240.30000,21683
1.21200,240.30000,21689
1.20200,237.60000,21694
1.19600,236.59999,21699
1.22200,241.69999,21704
1.20200,241.09999,21709
1.21800,239.19999,21714
1.21000,241.49998,21719
1.21800,236.89999,21724
1.20000,242.29998,21730
1.22600,239.09999,21735
1.21800,241.29998,21740
1.20000,237.60000,21745
1.22600,242.69999,21750
1.20200,243.09999,21756
1.22800,238.89999,21761
1.20600,240.89999,21766
1.21600,239.09999,21771
1.20600,242.00000,21777
1.21000,239.79998,21782
1.21200,240.30000,21787
1.20600,238.89999,21792
1.22200,242.00000,21797
1.21200,240.39999,21802
1.21600,239.59999,21807
1.21000,241.09999,21812
1.21800,240.69999,21818
1.21600,239.19999,21823
1.22600,242.59999,21828
1.21200,239.59999,21833
1.20600,238.60000,21838
1.21000,243.69999,21843
1.23200,241.19999,21848
1.21800,238.89999,21853
1.21000,240.09999,21860
1.21200,243.19998,21865
1.22800,241.59999,21870
1.20000,237.50000,21875
1.21800,241.49998,21880
1.23200,243.59999,21885
1.22200,236.80000,21890
1.19600,241.59999,21895
1.22200,242.89999,21901
1.22600,240.19999,21906
1.21200,237.69999,21911
1.20000,241.39999,21916
1.22200,241.89999,21921
1.20600,239.00000,21926
1.20200,238.50000,21931
1.21800,240.39999,21936
1.21200,238.39999,21941
1.20600,238.79998,21947
1.20600,243.09999,21952
1.22600,238.79998,21958
1.21000,241.09999,21963
1.21000,239.39999,21968
1.23600,244.79998,21973
1.17600,232.89999,21978
1.21600,238.89999,21983
1.20600,243.89999,21989
1.23200,238.60000,21994
1.20600,240.59999,21999
1.21600,239.69999,22004
1.22600,242.69999,22009
1.21200,240.09999,22014
1.21600,240.89999,22019
1.21200,243.99998,22024
1.23200,239.89999,22030
1.21200,241.19999,22035
1.21800,237.89999,22040
1.20200,245.50000,22045
1.24200,239.69999,22051
1.21800,241.09999,22056
1.20000,237.79998,22061
1.23600,244.29998,22066
1.21200,239.39999,22072
1.21000,239.50000,22077
1.21000,241.59999,22082
1.21800,237.89999,22087
1.20200,236.29998,22092
1.19200,237.89999,22097
1.21200,240.00000,22102
1.19600,236.39999,22107
1.14600,227.00000,22112
1.20000,281.29998,22118
1.40600,293.69998,22123
1.47800,316.10000,22128
1.58000,306.29998,22133
1.53400,283.19998,22138
1.43200,240.19999,22143
1.24800,247.00000,22148
1.24200,245.50000,22153
1.21800,241.09999,22159
1.22800,242.29998,22165
1.22600,246.09999,22170
1.24600,238.30000,22175
1.20600,241.69999,22180
1.22200,240.00000,22185
1.25200,247.30000,22190
